test_name,sample_type,hypothesis_family,sub_strategy,robust_cost_bps,n_trades,win_rate,median_return,average_return,p25_return,p75_return,worst_trade,best_trade,expectancy,profit_factor,median_mae,median_mfe,time_split,confidence_bucket,event_type,scenario,holding_window_bucket
time_split,raw,monitoring_tag,failed_recovery_7d_trigger,100,4,0.0,-0.1625423728813558,-0.16254237288135584,-0.16254237288135584,-0.1625423728813558,-0.1625423728813559,-0.1625423728813558,-0.16254237288135584,0.0,0.6599200631589772,0.06619378306878296,2023H2,,,,
time_split,raw,monitoring_tag,tag_24h_delay,0,4,0.0,-0.1525423728813558,-0.12603839215305002,-0.15254237288135583,-0.12603839215305002,-0.1525423728813559,-0.0465264499681326,-0.12603839215305002,0.0,0.2730596553543577,0.1492992174096193,2023H2,,,,
time_split,raw,monitoring_tag,tag_24h_delay,20,4,0.0,-0.1545423728813558,-0.12803839215305002,-0.15454237288135583,-0.12803839215305002,-0.1545423728813559,-0.0485264499681326,-0.12803839215305002,0.0,0.2730596553543577,0.1492992174096193,2023H2,,,,
time_split,raw,monitoring_tag,tag_24h_delay,50,4,0.0,-0.1575423728813558,-0.13103839215305002,-0.15754237288135584,-0.13103839215305002,-0.1575423728813559,-0.0515264499681326,-0.13103839215305002,0.0,0.2730596553543577,0.1492992174096193,2023H2,,,,
time_split,raw,monitoring_tag,tag_24h_delay,100,4,0.0,-0.1625423728813558,-0.13603839215305003,-0.16254237288135584,-0.13603839215305003,-0.1625423728813559,-0.0565264499681326,-0.13603839215305003,0.0,0.2730596553543577,0.1492992174096193,2023H2,,,,
time_split,raw,monitoring_tag,tag_7d_delay,0,4,0.0,-0.1666666666666666,-0.16666666666666657,-0.1666666666666666,-0.16666666666666657,-0.1666666666666666,-0.1666666666666665,-0.16666666666666657,0.0,0.6599200631589772,0.06619378306878296,2023H2,,,,
time_split,raw,monitoring_tag,tag_7d_delay,20,4,0.0,-0.1686666666666666,-0.16866666666666658,-0.1686666666666666,-0.16866666666666658,-0.1686666666666666,-0.1686666666666665,-0.16866666666666658,0.0,0.6599200631589772,0.06619378306878296,2023H2,,,,
time_split,raw,monitoring_tag,tag_7d_delay,50,4,0.0,-0.1716666666666666,-0.17166666666666658,-0.1716666666666666,-0.17166666666666658,-0.1716666666666666,-0.1716666666666665,-0.17166666666666658,0.0,0.6599200631589772,0.06619378306878296,2023H2,,,,
time_split,raw,monitoring_tag,tag_7d_delay,100,4,0.0,-0.1766666666666666,-0.17666666666666658,-0.1766666666666666,-0.17666666666666658,-0.1766666666666666,-0.1766666666666665,-0.17666666666666658,0.0,0.6599200631589772,0.06619378306878296,2023H2,,,,
time_split,raw,monitoring_tag,tag_immediate_1h,0,4,0.5,-0.07682715246150515,-0.056894443710681655,-0.1666666666666666,0.0329450704944798,-0.1666666666666666,0.0927431967469503,-0.056894443710681655,0.3172666754718199,0.21703911236342754,0.22172173723217065,2023H2,,,,
