token_entity_id,token_symbol,anchor_event_id,anchor_event_type,bottom_timestamp_utc,bottom_price,max_rebound_24h,max_rebound_3d,max_rebound_7d,max_rebound_14d,max_rebound_30d,max_rebound_60d,max_rebound_90d,rebound_20_flag,rebound_50_flag,rebound_100_flag,rebound_200_flag,days_from_bottom_to_max_rebound,rebound_high_timestamp_utc,rebound_high_price,volume_on_rebound,quote_volume_on_rebound,volume_zscore_on_rebound,rebound_sustained_3d,rebound_sustained_7d,post_rebound_drawdown,pump_and_dump_after_bottom,dead_cat_bounce_flag,low_liquidity_rebound_flag,fallback_used,price_source,exchange,manual_review_required,notes
DF,DF,b3e6d9131bc51e94,MONITORING_TAG_ADDED,2026-02-13T02:00:00+00:00,0.00129,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,nan,no,no,yes,no,binance_spot,binance,yes,
DOCK,DOCK,c13b1dfe2436783d,MONITORING_TAG_ADDED,2024-07-22T02:00:00+00:00,0.00374,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,nan,no,no,no,no,binance_spot,binance,no,
DODO,DODO,e8c8ce18661ac872,MONITORING_TAG_ADDED,2026-05-24T21:00:00+00:00,0.01639,0.15009151921903596,0.15009151921903596,0.15009151921903596,0.15009151921903596,0.15009151921903596,0.15009151921903596,0.15009151921903596,no,no,no,no,0.875,2026-05-25T18:00:00+00:00,0.01885,4847718.4,89552.634948,1.237045310345695,unknown,unknown,-0.06896551724137923,no,no,yes,no,binance_spot,binance,yes,
DREP,DREP,77b52a90a52f0b02,SPOT_TOKEN_DELISTING_ANNOUNCED,2024-04-03T02:00:00+00:00,0.025,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,nan,no,no,no,no,binance_spot,binance,no,
ELF,ELF,2b488d2b7a3bc9e1,SPOT_TOKEN_DELISTING_ANNOUNCED,2025-04-14T07:00:00+00:00,0.1878,0.14909478168264112,0.26411075612353563,0.26411075612353563,0.26411075612353563,0.26411075612353563,0.26411075612353563,0.26411075612353563,yes,no,no,no,1.75,2025-04-16T01:00:00+00:00,0.2374,1215939.7,273209.18002,3.2533636974306486,unknown,unknown,-0.08087615838247686,no,no,no,no,binance_spot,binance,no,
EPIC,EPIC,c518920624770484,MONITORING_TAG_ADDED,2026-05-29T04:00:00+00:00,0.191,0.31937172774869116,0.4345549738219896,2.387434554973822,3.31413612565445,3.31413612565445,3.31413612565445,3.31413612565445,yes,yes,yes,yes,9.916666666666666,2026-06-08T02:00:00+00:00,0.824,2564505.8,1833962.8672,3.9171377507079512,yes,yes,-0.40776699029126207,no,no,yes,no,binance_spot,binance,yes,
EPX,EPX,daa09b139684a4a8,MONITORING_TAG_ADDED,2024-06-24T05:00:00+00:00,0.0001136,0.09242957746478875,0.11883802816901401,0.6901408450704227,0.6901408450704227,0.6901408450704227,0.6901408450704227,0.6901408450704227,yes,yes,no,no,3.25,2024-06-27T11:00:00+00:00,0.000192,31657772621.0,5405491.9998425,3.858035236591961,yes,yes,-0.9114583333333334,no,no,yes,no,binance_spot,binance,yes,
FARM,FARM,22c469b3db8740d8,MONITORING_TAG_ADDED,2026-05-26T07:00:00+00:00,6.08,0.2779605263157894,0.2779605263157894,0.2779605263157894,0.2779605263157894,0.2779605263157894,0.2779605263157894,0.2779605263157894,yes,no,no,no,0.041666666666666664,2026-05-26T08:00:00+00:00,7.77,8279.836,58302.76164,4.161166857496706,unknown,unknown,-0.20978120978120973,no,no,yes,no,binance_spot,binance,yes,
FIO,FIO,e7ff807aa10c4697,MONITORING_TAG_ADDED,2026-04-23T02:00:00+00:00,0.00081,,,,,,,,no,no,no,no,,,,,,,unknown,unknown,nan,no,no,yes,no,binance_spot,binance,yes,
FIRO,FIRO,4a8314d988bfa109,MONITORING_TAG_ADDED,2024-01-05T20:00:00+00:00,1.4,0.1942857142857144,0.22928571428571431,0.32857142857142874,0.3371428571428574,0.3371428571428574,0.5571428571428574,1.1357142857142861,yes,yes,yes,no,85.45833333333333,2024-03-31T07:00:00+00:00,2.99,2339044.3,6353873.0649,4.579173447404031,yes,yes,-0.9147157190635451,no,no,no,no,binance_spot,binance,no,
FIS,FIS,b61c4ff537847d96,MONITORING_TAG_ADDED,2025-07-01T18:00:00+00:00,0.0738,0.29810298102981014,0.29810298102981014,1.1124661246612466,1.1124661246612466,1.4579945799457992,1.4579945799457992,1.4579945799457992,yes,yes,yes,no,25.083333333333332,2025-07-26T20:00:00+00:00,0.1814,20193363.0,3238219.7836,2.8763278061693835,yes,yes,-0.9057331863285557,no,no,yes,no,binance_spot,binance,yes,
FLM,FLM,725932a8252a9eab,MONITORING_TAG_ADDED,2025-04-17T14:00:00+00:00,0.0136,0.11029411764705888,1.198529411764706,1.198529411764706,2.9411764705882355,2.9411764705882355,2.9411764705882355,2.9411764705882355,yes,yes,yes,yes,13.25,2025-04-30T20:00:00+00:00,0.0536,21732698.0,1122985.3923,0.32009107579765705,yes,yes,-0.9347014925373134,no,no,yes,no,binance_spot,binance,yes,
FLOW,FLOW,6a25698db0b92de7,MONITORING_TAG_ADDED,2026-03-29T22:00:00+00:00,0.02804,0.04814550641940096,0.08416547788873041,0.16512125534950073,0.1968616262482168,0.5713266761768903,0.6644079885877321,0.6644079885877321,yes,yes,no,no,31.666666666666668,2026-04-30T14:00:00+00:00,0.04667,10621748.15,484813.7481347,2.809012267676891,no,no,-0.2965502464109707,no,no,no,no,binance_spot,binance,no,
FOR,FOR,419b41fc1bb70d43,MONITORING_TAG_ADDED,2024-06-24T09:00:00+00:00,0.01422,0.09704641350210963,0.12798874824191264,0.35161744022503516,0.35161744022503516,0.35161744022503516,0.5049226441631505,0.5049226441631505,yes,yes,no,no,32.333333333333336,2024-07-26T17:00:00+00:00,0.0214,321745743.0,6339889.86457,3.973996883712096,no,no,-0.8598130841121495,yes,yes,yes,no,binance_spot,binance,yes,
