execution_variant,variant_priority,filter_group,filter_name,entry_feasible_filter,cost_bps,sample_view,n_trades,win_rate,median_return,average_return,p25_return,p75_return,worst_trade,best_trade,median_mae,median_mfe,expectancy,profit_factor,average_return_ex_top5,median_return_ex_top5,low_confidence_flag
24h_failed_recovery_trigger,priority,path_behavior,no_sustained_reclaim_above_entry,no,20,full_sample,59,0.6271186440677966,0.1087822410147989,0.15355438218961406,-0.1545423728813558,0.4265714285714286,-0.1545423728813559,0.4265714285714288,0.1007223113964685,0.4281984334203657,0.15355438218961406,4.313737209115253,-0.02087317522098976,-0.040756182730545154,no
24h_failed_recovery_trigger,priority,path_behavior,no_sustained_reclaim_above_entry,no,20,excluding_top5,36,0.3888888888888889,-0.040756182730545154,-0.02087317522098976,-0.1545423728813558,0.08335639171026978,-0.1545423728813559,0.3145829145728644,0.1579300526595092,0.26721780604133544,-0.02087317522098976,0.7251505594292289,-0.03921067721116038,-0.1015344114247442,no
24h_failed_recovery_trigger,priority,path_behavior,no_sustained_reclaim_above_entry,no,50,full_sample,59,0.6271186440677966,0.1057822410147989,0.150554382189614,-0.1575423728813558,0.4235714285714286,-0.1575423728813559,0.4235714285714288,0.1007223113964685,0.4281984334203657,0.150554382189614,4.1724126574268015,-0.02387317522098976,-0.04375618273054515,no
24h_failed_recovery_trigger,priority,path_behavior,no_sustained_reclaim_above_entry,no,100,full_sample,59,0.6271186440677966,0.1007822410147989,0.14555438218961403,-0.1625423728813558,0.4185714285714286,-0.1625423728813559,0.4185714285714288,0.1007223113964685,0.4281984334203657,0.14555438218961403,3.9511175841306767,-0.028873175220989755,-0.04875618273054515,no
24h_failed_recovery_trigger,priority,path_behavior,high_mfe_mae_asymmetry,no,0,full_sample,52,0.7115384615384616,0.18395293689673925,0.18417578982104302,-0.06137502984005723,0.4285714285714286,-0.1525423728813559,0.4285714285714288,0.09371907118385994,0.5740472088735756,0.18417578982104302,5.742536847623143,0.16380948659184422,0.1648645677339608,no
24h_failed_recovery_trigger,priority,path_behavior,high_mfe_mae_asymmetry,no,20,full_sample,52,0.7115384615384616,0.18195293689673925,0.18217578982104304,-0.06337502984005722,0.4265714285714286,-0.1545423728813559,0.4265714285714288,0.09371907118385994,0.5740472088735756,0.18217578982104304,5.622367758929842,0.16180948659184421,0.1628645677339608,no
24h_failed_recovery_trigger,priority,path_behavior,high_mfe_mae_asymmetry,no,20,excluding_top5,48,0.6875,0.1628645677339608,0.16180948659184421,-0.1545423728813558,0.4265714285714286,-0.1545423728813559,0.4265714285714286,0.09371907118385994,0.49239759711155373,0.16180948659184421,4.789794907498754,0.0029523214040935537,0.015562349877657351,no
24h_failed_recovery_trigger,priority,path_behavior,high_mfe_mae_asymmetry,no,50,full_sample,52,0.7115384615384616,0.17895293689673925,0.17917578982104307,-0.06637502984005722,0.4235714285714286,-0.1575423728813559,0.4235714285714288,0.09371907118385994,0.5740472088735756,0.17917578982104307,5.448568928160072,0.1588094865918442,0.1598645677339608,no
24h_failed_recovery_trigger,priority,path_behavior,high_mfe_mae_asymmetry,no,100,full_sample,52,0.7115384615384616,0.17395293689673924,0.174175789821043,-0.07137502984005722,0.4185714285714286,-0.1625423728813559,0.4185714285714288,0.09371907118385994,0.5740472088735756,0.174175789821043,5.174926869076675,0.1538094865918442,0.1548645677339608,no
24h_failed_recovery_trigger,priority,path_behavior,early_lower_low_after_tag,no,0,full_sample,67,0.5223880597014925,0.0739926739926741,0.1123763428237744,-0.1525423728813558,0.4285714285714286,-0.1525423728813559,0.4285714285714288,0.1833558863328823,0.4267662263067202,0.1123763428237744,2.786117328710753,0.09230046436360585,-0.0038872691933917,no
24h_failed_recovery_trigger,priority,path_behavior,early_lower_low_after_tag,no,20,full_sample,67,0.5223880597014925,0.0719926739926741,0.11037634282377438,-0.1545423728813558,0.4265714285714286,-0.1545423728813559,0.4265714285714288,0.1833558863328823,0.4267662263067202,0.11037634282377438,2.728092607991416,0.09030046436360586,-0.0058872691933917,no
24h_failed_recovery_trigger,priority,path_behavior,early_lower_low_after_tag,no,20,excluding_top5,63,0.49206349206349204,-0.0058872691933917,0.09030046436360586,-0.1545423728813558,0.4265714285714286,-0.1545423728813559,0.4265714285714286,0.1833558863328823,0.3785310734463276,0.09030046436360586,2.3293726597192004,-0.054907451998863065,-0.1545423728813558,no
24h_failed_recovery_trigger,priority,path_behavior,early_lower_low_after_tag,no,50,full_sample,67,0.5223880597014925,0.0689926739926741,0.10737634282377435,-0.1575423728813558,0.4235714285714286,-0.1575423728813559,0.4235714285714288,0.1833558863328823,0.4267662263067202,0.10737634282377435,2.644238299800366,0.08730046436360585,-0.0088872691933917,no
24h_failed_recovery_trigger,priority,path_behavior,early_lower_low_after_tag,no,100,full_sample,67,0.5223880597014925,0.06399267399267411,0.10237634282377438,-0.1625423728813558,0.4185714285714286,-0.1625423728813559,0.4185714285714288,0.1833558863328823,0.4267662263067202,0.10237634282377438,2.512369677839889,0.08230046436360586,-0.0138872691933917,no
24h_failed_recovery_trigger,priority,volatility,high_post_tag_volatility,no,0,full_sample,28,0.4642857142857143,-0.1525423728813558,0.11726046350743694,-0.1525423728813558,0.4285714285714286,-0.1525423728813559,0.4285714285714288,0.2907272171136899,0.7547645739910315,0.11726046350743694,2.434920634920637,-0.15254237288135586,-0.1525423728813558,no
24h_failed_recovery_trigger,priority,volatility,high_post_tag_volatility,no,20,full_sample,28,0.4642857142857143,-0.1545423728813558,0.11526046350743695,-0.1545423728813558,0.4265714285714286,-0.1545423728813559,0.4265714285714288,0.2907272171136899,0.7547645739910315,0.11526046350743695,2.3921933590281927,-0.15454237288135583,-0.1545423728813558,no
24h_failed_recovery_trigger,priority,volatility,high_post_tag_volatility,no,20,excluding_top5,15,0.0,-0.1545423728813558,-0.15454237288135583,-0.1545423728813559,-0.1545423728813558,-0.1545423728813559,-0.1545423728813558,0.336417157275021,0.4281984334203657,-0.15454237288135583,0.0,,,yes
24h_failed_recovery_trigger,priority,volatility,high_post_tag_volatility,no,50,full_sample,28,0.4642857142857143,-0.1575423728813558,0.11226046350743693,-0.1575423728813558,0.4235714285714286,-0.1575423728813559,0.4235714285714288,0.2907272171136899,0.7547645739910315,0.11226046350743693,2.3301365301365315,-0.15754237288135586,-0.1575423728813558,no
24h_failed_recovery_trigger,priority,volatility,high_post_tag_volatility,no,100,full_sample,28,0.4642857142857143,-0.1625423728813558,0.10726046350743694,-0.1625423728813558,0.4185714285714286,-0.1625423728813559,0.4185714285714288,0.2907272171136899,0.7547645739910315,0.10726046350743694,2.2317989969710528,-0.16254237288135584,-0.1625423728813558,no
24h_failed_recovery_trigger,priority,volatility,low_pre_then_expansion_proxy,no,0,full_sample,47,0.48936170212765956,-0.0099889012208657,0.10186273724894937,-0.1525423728813558,0.4285714285714286,-0.1525423728813559,0.4285714285714288,0.2259615384615385,0.4679802955665026,0.10186273724894937,2.3606930074241306,-0.10092196770983086,-0.1525423728813558,no
24h_failed_recovery_trigger,priority,volatility,low_pre_then_expansion_proxy,no,20,full_sample,47,0.48936170212765956,-0.0119889012208657,0.09986273724894937,-0.1545423728813558,0.4265714285714286,-0.1545423728813559,0.4265714285714288,0.2259615384615385,0.4679802955665026,0.09986273724894937,2.3160231922523815,-0.10292196770983085,-0.1545423728813558,no
24h_failed_recovery_trigger,priority,volatility,low_pre_then_expansion_proxy,no,20,excluding_top5,29,0.1724137931034483,-0.1545423728813558,-0.10292196770983085,-0.1545423728813559,-0.1545423728813558,-0.1545423728813559,0.17995008705745769,0.2942126514131897,0.3333333333333335,-0.10292196770983085,0.1631101559228716,-0.12351794251629072,-0.1545423728813558,no
24h_failed_recovery_trigger,priority,volatility,low_pre_then_expansion_proxy,no,50,full_sample,47,0.48936170212765956,-0.0149889012208657,0.09686273724894937,-0.1575423728813558,0.4235714285714286,-0.1575423728813559,0.4235714285714288,0.2259615384615385,0.4679802955665026,0.09686273724894937,2.2512283492367606,-0.10592196770983085,-0.1575423728813558,no
24h_failed_recovery_trigger,priority,volatility,low_pre_then_expansion_proxy,no,100,full_sample,47,0.48936170212765956,-0.0199889012208657,0.09186273724894936,-0.1625423728813558,0.4185714285714286,-0.1625423728813559,0.4185714285714288,0.2259615384615385,0.4679802955665026,0.09186273724894936,2.1487536533364526,-0.11092196770983086,-0.1625423728813558,no
24h_failed_recovery_trigger,priority,volatility,avoid_extreme_initial_wick,no,0,full_sample,74,0.5135135135135135,0.04342125362798515,0.09729117793268745,-0.1525423728813558,0.4285714285714286,-0.1525423728813559,0.4285714285714288,0.18429295527297856,0.37379844961240316,0.09729117793268745,2.4919552666287204,0.07836087789618792,-0.0046318066397066,no
24h_failed_recovery_trigger,priority,volatility,avoid_extreme_initial_wick,no,20,full_sample,74,0.5135135135135135,0.04142125362798515,0.09529117793268745,-0.1545423728813558,0.4265714285714286,-0.1545423728813559,0.4265714285714288,0.18429295527297856,0.37379844961240316,0.09529117793268745,2.4398028034545645,0.07636087789618794,-0.0066318066397066,no
24h_failed_recovery_trigger,priority,volatility,avoid_extreme_initial_wick,no,20,excluding_top5,70,0.4857142857142857,-0.0066318066397066,0.07636087789618794,-0.1545423728813558,0.4265714285714286,-0.1545423728813559,0.4265714285714286,0.18633850659339074,0.3413273811984183,0.07636087789618794,2.0914090542907684,-0.054109719414195845,-0.1545423728813558,no
24h_failed_recovery_trigger,priority,volatility,avoid_extreme_initial_wick,no,50,full_sample,74,0.5135135135135135,0.03842125362798515,0.09229117793268744,-0.1575423728813558,0.4235714285714286,-0.1575423728813559,0.4235714285714288,0.18429295527297856,0.37379844961240316,0.09229117793268744,2.3643872031693887,0.07336087789618792,-0.0096318066397066,no
24h_failed_recovery_trigger,priority,volatility,avoid_extreme_initial_wick,no,100,full_sample,74,0.5135135135135135,0.03342125362798515,0.08729117793268744,-0.1625423728813558,0.4185714285714286,-0.1625423728813559,0.4185714285714288,0.18429295527297856,0.37379844961240316,0.08729117793268744,2.2456753364454975,0.06836087789618793,-0.014631806639706599,no
24h_failed_recovery_trigger,priority,scenario,scenario_monitoring_tag_only,no,0,full_sample,16,0.375,-0.0076826226534436,-0.019790279005584728,-0.1525423728813558,0.07613670732936792,-0.1525423728813559,0.2548076923076923,0.08809710873664359,0.10583258460616934,-0.019790279005584728,0.6720384578570014,,,yes
24h_failed_recovery_trigger,priority,scenario,scenario_monitoring_tag_only,no,20,full_sample,16,0.375,-0.0096826226534436,-0.02179027900558473,-0.1545423728813558,0.07413670732936792,-0.1545423728813559,0.2528076923076923,0.08809710873664359,0.10583258460616934,-0.02179027900558473,0.6462231778434806,,,yes
24h_failed_recovery_trigger,priority,scenario,scenario_monitoring_tag_only,no,20,excluding_top5,0,,,,,,,,,,,,,,yes
24h_failed_recovery_trigger,priority,scenario,scenario_monitoring_tag_only,no,50,full_sample,16,0.375,-0.012682622653443599,-0.024790279005584732,-0.1575423728813558,0.07113670732936792,-0.1575423728813559,0.2498076923076923,0.08809710873664359,0.10583258460616934,-0.024790279005584732,0.6094068653875825,,,yes
24h_failed_recovery_trigger,priority,scenario,scenario_monitoring_tag_only,no,100,full_sample,16,0.375,-0.0176826226534436,-0.029790279005584726,-0.1625423728813558,0.06613670732936794,-0.1625423728813559,0.24480769230769228,0.08809710873664359,0.10583258460616934,-0.029790279005584726,0.552653454382258,,,yes
24h_failed_recovery_trigger,priority,scenario,scenario_tag_followed_by_delisting,no,0,full_sample,60,0.5333333333333333,0.1341070395927116,0.1259198463215151,-0.1525423728813558,0.4285714285714286,-0.1525423728813559,0.4285714285714288,0.19854895404663925,0.4715028297244094,0.1259198463215151,2.8138971134717043,0.09840606611697748,-0.0465264499681326,no
24h_failed_recovery_trigger,priority,scenario,scenario_tag_followed_by_delisting,no,20,full_sample,60,0.5333333333333333,0.1321070395927116,0.12391984632151506,-0.1545423728813558,0.4265714285714286,-0.1545423728813559,0.4265714285714288,0.19854895404663925,0.4715028297244094,0.12391984632151506,2.7614049818646285,0.0964060661169774,-0.0485264499681326,no
24h_failed_recovery_trigger,priority,scenario,scenario_tag_followed_by_delisting,no,20,excluding_top5,55,0.4909090909090909,-0.0485264499681326,0.0964060661169774,-0.1545423728813558,0.4265714285714286,-0.1545423728813559,0.4265714285714286,0.2043895747599451,0.4285714285714286,0.0964060661169774,2.256128747729796,-0.07784787517842731,-0.1545423728813558,no
24h_failed_recovery_trigger,priority,scenario,scenario_tag_followed_by_delisting,no,50,full_sample,60,0.5333333333333333,0.1291070395927116,0.12091984632151509,-0.1575423728813558,0.4235714285714286,-0.1575423728813559,0.4235714285714288,0.19854895404663925,0.4715028297244094,0.12091984632151509,2.6852272748206554,0.09340606611697748,-0.0515264499681326,no
24h_failed_recovery_trigger,priority,scenario,scenario_tag_followed_by_delisting,no,100,full_sample,60,0.5333333333333333,0.1241070395927116,0.11591984632151506,-0.1625423728813558,0.4185714285714286,-0.1625423728813559,0.4185714285714288,0.19854895404663925,0.4715028297244094,0.11591984632151506,2.5646623119394594,0.08840606611697743,-0.0565264499681326,no
24h_failed_recovery_trigger,priority,scenario,scenario_tag_removed_recovered,no,0,full_sample,2,1.0,0.2565294815987337,0.2565294815987337,0.17050850811238616,0.34255045508508114,0.0844875346260387,0.4285714285714286,0.14295055282490016,0.3831218369764185,0.2565294815987337,,,,yes
24h_failed_recovery_trigger,priority,scenario,scenario_tag_removed_recovered,no,20,full_sample,2,1.0,0.2545294815987337,0.2545294815987337,0.16850850811238616,0.34055045508508114,0.0824875346260387,0.4265714285714286,0.14295055282490016,0.3831218369764185,0.2545294815987337,,,,yes
24h_failed_recovery_trigger,priority,scenario,scenario_tag_removed_recovered,no,20,excluding_top5,0,,,,,,,,,,,,,,yes
24h_failed_recovery_trigger,priority,scenario,scenario_tag_removed_recovered,no,50,full_sample,2,1.0,0.2515294815987337,0.2515294815987337,0.16550850811238615,0.33755045508508114,0.07948753462603869,0.4235714285714286,0.14295055282490016,0.3831218369764185,0.2515294815987337,,,,yes
24h_failed_recovery_trigger,priority,scenario,scenario_tag_removed_recovered,no,100,full_sample,2,1.0,0.24652948159873364,0.24652948159873364,0.16050850811238618,0.33255045508508113,0.0744875346260387,0.4185714285714286,0.14295055282490016,0.3831218369764185,0.24652948159873364,,,,yes
24h_failed_recovery_trigger,priority,scenario,scenario_tag_not_recovered,no,0,full_sample,29,0.6551724137931034,0.1859557867360208,0.17542369804312072,-0.1525423728813558,0.4285714285714286,-0.1525423728813559,0.4285714285714288,0.1239193083573486,0.4965139442231074,0.17542369804312072,4.334999415019774,-0.060847517116633464,-0.1525423728813558,no
24h_failed_recovery_trigger,priority,scenario,scenario_tag_not_recovered,no,20,full_sample,29,0.6551724137931034,0.1839557867360208,0.17342369804312063,-0.1545423728813558,0.4265714285714286,-0.1545423728813559,0.4265714285714288,0.1239193083573486,0.4965139442231074,0.17342369804312063,4.254309578326163,-0.06284751711663346,-0.1545423728813558,no
24h_failed_recovery_trigger,priority,scenario,scenario_tag_not_recovered,no,20,excluding_top5,15,0.3333333333333333,-0.1545423728813558,-0.06284751711663346,-0.1545423728813558,0.0698378235079696,-0.1545423728813559,0.1839557867360208,0.1927083333333334,0.33125,-0.06284751711663346,0.3899972291267749,,,yes
24h_failed_recovery_trigger,priority,scenario,scenario_tag_not_recovered,no,50,full_sample,29,0.6551724137931034,0.1809557867360208,0.17042369804312066,-0.1575423728813558,0.4235714285714286,-0.1575423728813559,0.4235714285714288,0.1239193083573486,0.4965139442231074,0.17042369804312066,4.137116163010002,-0.06584751711663347,-0.1575423728813558,no
24h_failed_recovery_trigger,priority,scenario,scenario_tag_not_recovered,no,100,full_sample,29,0.6551724137931034,0.1759557867360208,0.16542369804312063,-0.1625423728813558,0.4185714285714286,-0.1625423728813559,0.4185714285714288,0.1239193083573486,0.4965139442231074,0.16542369804312063,3.9514071673803923,-0.07084751711663347,-0.1625423728813558,no
24h_failed_recovery_trigger,priority,simple_combo,combo_clean_negative_1h_no_reclaim,no,0,full_sample,20,0.65,0.07828074066606175,0.13895062672006114,-0.06137502984005723,0.4285714285714286,-0.1525423728813559,0.4285714285714288,0.08593137159564596,0.3836317261137293,0.13895062672006114,4.457830768734862,-0.016999035815290595,-0.0099889012208657,no
24h_failed_recovery_trigger,priority,simple_combo,combo_clean_negative_1h_no_reclaim,no,20,full_sample,20,0.65,0.07628074066606175,0.13695062672006114,-0.06337502984005722,0.4265714285714286,-0.1545423728813559,0.4265714285714288,0.08593137159564596,0.3836317261137293,0.13695062672006114,4.349709121649786,-0.018999035815290596,-0.0119889012208657,no
24h_failed_recovery_trigger,priority,simple_combo,combo_clean_negative_1h_no_reclaim,no,20,excluding_top5,13,0.46153846153846156,-0.0119889012208657,-0.018999035815290596,-0.1545423728813558,0.0719926739926741,-0.1545423728813559,0.2528076923076923,0.1007223113964685,0.2985074626865671,-0.018999035815290596,0.6979436362344893,,,yes
24h_failed_recovery_trigger,priority,simple_combo,combo_clean_negative_1h_no_reclaim,no,50,full_sample,20,0.65,0.07328074066606174,0.13395062672006114,-0.06637502984005722,0.4235714285714286,-0.1575423728813559,0.4235714285714288,0.08593137159564596,0.3836317261137293,0.13395062672006114,4.194294835851796,-0.0219990358152906,-0.0149889012208657,no
24h_failed_recovery_trigger,priority,simple_combo,combo_clean_negative_1h_no_reclaim,no,100,full_sample,20,0.65,0.06828074066606175,0.12895062672006113,-0.07137502984005722,0.4185714285714286,-0.1625423728813559,0.4185714285714288,0.08593137159564596,0.3836317261137293,0.12895062672006113,3.9518734692090587,-0.026999035815290603,-0.0199889012208657,no
24h_failed_recovery_trigger,priority,simple_combo,combo_clean_failed_24h_no_reclaim,no,0,full_sample,15,0.6,0.0463414634146341,0.10597110137450692,-0.09176414418715675,0.34168956043956045,-0.1525423728813559,0.4285714285714288,0.0955462504758279,0.3333333333333335,0.10597110137450692,3.441189303974622,,,yes
24h_failed_recovery_trigger,priority,simple_combo,combo_clean_failed_24h_no_reclaim,no,20,full_sample,15,0.6,0.044341463414634096,0.10397110137450692,-0.09376414418715676,0.33968956043956045,-0.1545423728813559,0.4265714285714288,0.0955462504758279,0.3333333333333335,0.10397110137450692,3.351775475172967,,,yes
24h_failed_recovery_trigger,priority,simple_combo,combo_clean_failed_24h_no_reclaim,no,20,excluding_top5,0,,,,,,,,,,,,,,yes
24h_failed_recovery_trigger,priority,simple_combo,combo_clean_failed_24h_no_reclaim,no,50,full_sample,15,0.6,0.0413414634146341,0.1009711013745069,-0.09676414418715676,0.33668956043956044,-0.1575423728813559,0.4235714285714288,0.0955462504758279,0.3333333333333335,0.1009711013745069,3.2235618829917954,,,yes
24h_failed_recovery_trigger,priority,simple_combo,combo_clean_failed_24h_no_reclaim,no,100,full_sample,15,0.6,0.036341463414634095,0.09597110137450694,-0.10176414418715676,0.33168956043956044,-0.1625423728813559,0.4185714285714288,0.0955462504758279,0.3333333333333335,0.09597110137450694,3.0242959184780496,,,yes
24h_failed_recovery_trigger,priority,simple_combo,combo_delisting_path_negative_1h,no,0,full_sample,50,0.5,-0.0030127030633981984,0.11427470379781943,-0.1525423728813558,0.4285714285714286,-0.1525423728813559,0.4285714285714288,0.22039962549042919,0.5051022176022175,0.11427470379781943,2.541110804325611,0.08694455381750556,-0.1525423728813558,no
24h_failed_recovery_trigger,priority,simple_combo,combo_delisting_path_negative_1h,no,20,full_sample,50,0.5,-0.0050127030633982,0.11227470379781938,-0.1545423728813558,0.4265714285714286,-0.1545423728813559,0.4265714285714288,0.22039962549042919,0.5051022176022175,0.11227470379781938,2.4939907789766784,0.08494455381750553,-0.1545423728813558,no
24h_failed_recovery_trigger,priority,simple_combo,combo_delisting_path_negative_1h,no,20,excluding_top5,46,0.45652173913043476,-0.1545423728813558,0.08494455381750553,-0.1545423728813558,0.4265714285714286,-0.1545423728813559,0.4265714285714286,0.22039962549042919,0.45182263637908554,0.08494455381750553,2.0398947026186476,-0.09725644605125343,-0.1545423728813558,no
24h_failed_recovery_trigger,priority,simple_combo,combo_delisting_path_negative_1h,no,50,full_sample,50,0.5,-0.008012703063398196,0.10927470379781941,-0.1575423728813558,0.4235714285714286,-0.1575423728813559,0.4235714285714288,0.22039962549042919,0.5051022176022175,0.10927470379781941,2.4256159998460953,0.08194455381750554,-0.1575423728813558,no
24h_failed_recovery_trigger,priority,simple_combo,combo_delisting_path_negative_1h,no,100,full_sample,50,0.5,-0.0130127030633982,0.10427470379781938,-0.1625423728813558,0.4185714285714286,-0.1625423728813559,0.4185714285714288,0.22039962549042919,0.5051022176022175,0.10427470379781938,2.3174170600502855,0.07694455381750553,-0.1625423728813558,no
7d_delay_diagnostic,diagnostic,base,base_all_monitoring,yes,0,full_sample,108,0.3333333333333333,-0.1666666666666666,0.133956118299479,-0.1666666666666666,0.8181818181818179,-0.1666666666666667,0.8181818181818181,0.45346153846153847,0.7830946586008748,0.133956118299479,2.2415285114337724,0.006133734804976103,-0.1666666666666666,no
7d_delay_diagnostic,diagnostic,base,base_all_monitoring,yes,20,full_sample,108,0.3333333333333333,-0.1686666666666666,0.131956118299479,-0.1686666666666666,0.8161818181818179,-0.16866666666666671,0.8161818181818181,0.45346153846153847,0.7830946586008748,0.131956118299479,2.208063443238475,0.004133734804976097,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,base,base_all_monitoring,yes,20,excluding_top5,91,0.2087912087912088,-0.1686666666666666,0.004133734804976097,-0.1686666666666666,-0.1686666666666665,-0.16866666666666671,0.8161818181818179,0.5920934411500447,0.5324858757062148,0.004133734804976097,1.0318874990927362,-0.10752287665933964,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,base,base_all_monitoring,yes,50,full_sample,108,0.3333333333333333,-0.1716666666666666,0.12895611829947898,-0.1716666666666666,0.8131818181818179,-0.17166666666666672,0.8131818181818181,0.45346153846153847,0.7830946586008748,0.12895611829947898,2.1593701666884026,0.00113373480497609,-0.1716666666666666,no
7d_delay_diagnostic,diagnostic,base,base_all_monitoring,yes,100,full_sample,108,0.3333333333333333,-0.1766666666666666,0.12395611829947902,-0.1766666666666666,0.8081818181818179,-0.17666666666666672,0.8081818181818181,0.45346153846153847,0.7830946586008748,0.12395611829947902,2.0819928008228463,-0.0038662651950239096,-0.1766666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,clean_only,yes,0,full_sample,48,0.375,-0.1666666666666666,0.1395108638510969,-0.1666666666666666,0.46174932523616724,-0.1666666666666667,0.8181818181818181,0.42617933063663194,0.5061711294357453,0.1395108638510969,2.3792936417991037,0.023640213111705496,-0.1666666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,clean_only,yes,20,full_sample,48,0.375,-0.1686666666666666,0.1375108638510969,-0.1686666666666666,0.45974932523616724,-0.16866666666666671,0.8161818181818181,0.42617933063663194,0.5061711294357453,0.1375108638510969,2.342924104035667,0.021640213111705494,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,clean_only,yes,20,excluding_top5,41,0.2682926829268293,-0.1686666666666666,0.021640213111705494,-0.1686666666666666,0.2576153846153848,-0.16866666666666671,0.8161818181818179,0.5255570117955439,0.3781094527363184,0.021640213111705494,1.1805172094835235,-0.06425617662560396,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,clean_only,yes,50,full_sample,48,0.375,-0.1716666666666666,0.13451086385109692,-0.1716666666666666,0.45674932523616724,-0.17166666666666672,0.8131818181818181,0.42617933063663194,0.5061711294357453,0.13451086385109692,2.2900047795562353,0.018640213111705488,-0.1716666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,clean_only,yes,100,full_sample,48,0.375,-0.1766666666666666,0.1295108638510969,-0.1766666666666666,0.45174932523616723,-0.17666666666666672,0.8081818181818181,0.42617933063663194,0.5061711294357453,0.1295108638510969,2.2059121282088694,0.013640213111705487,-0.1766666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,exclude_benchmark_gap_heavy,yes,0,full_sample,107,0.3364485981308411,-0.1666666666666666,0.13676567703748038,-0.1666666666666666,0.8181818181818179,-0.1666666666666667,0.8181818181818181,0.4499999999999999,0.7891566265060244,0.13676567703748038,2.2740537022949114,0.008053739265772132,-0.1666666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,exclude_benchmark_gap_heavy,yes,20,full_sample,107,0.3364485981308411,-0.1686666666666666,0.13476567703748038,-0.1686666666666666,0.8161818181818179,-0.16866666666666671,0.8161818181818181,0.4499999999999999,0.7891566265060244,0.13476567703748038,2.240091566299563,0.00605373926577213,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,exclude_benchmark_gap_heavy,yes,20,excluding_top5,90,0.2111111111111111,-0.1686666666666666,0.00605373926577213,-0.1686666666666666,-0.1686666666666665,-0.16866666666666671,0.8161818181818179,0.5893228293017748,0.5625392341494037,0.00605373926577213,1.0468551033558042,-0.10674890463393044,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,exclude_benchmark_gap_heavy,yes,50,full_sample,107,0.3364485981308411,-0.1716666666666666,0.13176567703748035,-0.1716666666666666,0.8131818181818179,-0.17166666666666672,0.8131818181818181,0.4499999999999999,0.7891566265060244,0.13176567703748035,2.190675654060308,0.00305373926577212,-0.1716666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,exclude_benchmark_gap_heavy,yes,100,full_sample,107,0.3364485981308411,-0.1766666666666666,0.12676567703748037,-0.1766666666666666,0.8081818181818179,-0.17666666666666672,0.8081818181818181,0.4499999999999999,0.7891566265060244,0.12676567703748037,2.1121514805109585,-0.0019462607342278773,-0.1766666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,exclude_true_data_gap_heavy,yes,0,full_sample,98,0.336734693877551,-0.1666666666666666,0.13386286880937207,-0.1666666666666666,0.7784846872127338,-0.1666666666666667,0.8181818181818181,0.4777006252829097,0.7439380320948507,0.13386286880937207,2.243826760310351,0.010190769525195069,-0.1666666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,exclude_true_data_gap_heavy,yes,20,full_sample,98,0.336734693877551,-0.1686666666666666,0.13186286880937206,-0.1686666666666666,0.7764846872127338,-0.16866666666666671,0.8161818181818181,0.4777006252829097,0.7439380320948507,0.13186286880937206,2.2103248753745555,0.008190769525195069,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,exclude_true_data_gap_heavy,yes,20,excluding_top5,83,0.21686746987951808,-0.1686666666666666,0.008190769525195069,-0.1686666666666666,-0.1686666666666665,-0.16866666666666671,0.8161818181818179,0.6038210155857213,0.5324858757062148,0.008190769525195069,1.0636731245124826,-0.10249293577023272,-0.1686666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,exclude_true_data_gap_heavy,yes,50,full_sample,98,0.336734693877551,-0.1716666666666666,0.12886286880937206,-0.1716666666666666,0.7734846872127338,-0.17166666666666672,0.8131818181818181,0.4777006252829097,0.7439380320948507,0.12886286880937206,2.1615742798657362,0.005190769525195062,-0.1716666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,exclude_true_data_gap_heavy,yes,100,full_sample,98,0.336734693877551,-0.1766666666666666,0.12386286880937206,-0.1766666666666666,0.7684846872127338,-0.17666666666666672,0.8081818181818181,0.4777006252829097,0.7439380320948507,0.12386286880937206,2.0840966871801583,0.0001907695251950631,-0.1766666666666666,no
7d_delay_diagnostic,diagnostic,data_quality,exclude_fallback_only_paths,yes,0,full_sample,59,0.3050847457627119,-0.1666666666666666,0.09894764281644254,-0.1666666666666666,0.42526953396707623,-0.1666666666666667,0.8181818181818181,0.4913151364764268,0.5955734406438631,0.09894764281644254,1.862000762103142,0.017524905982626446,-0.1666666666666666,no
