event_id,token_entity_id,token_symbol,event_type,scenario,confidence_tier,symbol_pair,event_time,entry_time,entry_price,gross_return,return_1h,return_24h,max_adverse_excursion,max_favorable_excursion,quote_volume_24h_around_entry,base_volume_24h_around_entry,median_1h_quote_volume_before_entry,median_1h_quote_volume_after_entry,zero_volume_candle_count,volume_deterioration_after_event,low_liquidity_flag,extreme_first_hour_wick_gap,first_hour_up_wick,first_hour_down_wick,huge_adverse_move_before_confirmation,pre_confirmation_adverse_move,missing_1h_path,fallback_only_path,fallback_history_used_elsewhere,abnormal_candle_gap,max_abs_1h_close_gap_around_entry,event_clustered_with_another_risk_event,futures_pair_proxy,futures_available_around_event_proxy,borrow_availability_unknown,live_shortability_confidence,is_research_eligible,exclusion_reason,data_quality_score,true_data_gap_rate,benchmark_gap_rate,manual_review_required,fallback_used,feasibility_tier,feasibility_reason,slippage_proxy_tier,net_return_20bps,net_return_50bps,net_return_100bps,net_return_200bps,net_return_500bps
fb4cbaedb67a967c,MBL,MBL,MONITORING_TAG_ADDED,TAG_REMOVED_AND_RECOVERED,high,MBLUSDT,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,0.002631,0.4285714285714286,-0.0124106807070327,-0.0278300112824368,0.3470163435955908,0.5476470588235296,835471.4836840001,318732630.0,14739.681097,19488.149505,0,0.3221554372005013,yes,no,0.012185833968012316,0.010777521170130866,no,0.010262257696693311,no,no,no,no,0.11329201101928366,no,,no,yes,unknown,yes,,1.0,0.0,0.0,no,no,low,low_liquidity;borrow_unknown,low,0.4265714285714286,0.4235714285714286,0.4185714285714286,0.4085714285714286,0.3785714285714286
167819d9a56f2560,POLS,POLS,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,POLSUSDT,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,0.5387,0.4285714285714288,-0.0102507779608275,-0.1308804686069925,0.0003712641544459,0.8954961294862771,1099442.61576,2187296.1,19206.20481,33103.850335,0,0.7236018600491017,no,no,0.010911781024597778,0.006702662446471663,no,0.014664934100612648,no,no,yes,no,0.018398067273740937,no,,no,yes,unknown,yes,,1.0,0.0,0.0,no,yes,medium,borrow_unknown,medium,0.4265714285714288,0.4235714285714288,0.4185714285714288,0.4085714285714288,0.37857142857142884
bf72bb1d09062290,SNT,SNT,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,high,SNTUSDT,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,0.02563,0.017063492063492,-0.0233537519142419,-0.0421133231240429,0.0702301989855638,0.3772165502418054,965347.5988999999,38427101.0,14891.959395,25880.87249,0,0.7379091497314683,yes,no,0.023128185025480308,0.005914826498422787,no,0.018337885290675038,no,no,yes,no,0.023353751914241938,no,SNTUSDT,no,yes,unknown,yes,,1.0,0.0,0.0,no,yes,low,low_liquidity;borrow_unknown,low,0.015063492063492,0.012063492063491998,0.007063492063491999,-0.002936507936508001,-0.032936507936508
d40e87ef3d1ebf58,SUN,SUN,MONITORING_TAG_ADDED,TAG_REMOVED_AND_RECOVERED,high,SUNUSDT,2024-07-01T07:00:03Z,2024-07-01T09:59:59Z,0.01148,0.1145631067961165,-0.0017436791630339,0.001743679163034,0.0278745644599303,0.1377601585728445,2757466.645035,237082264.0,13466.033195,68479.82063,0,4.085374411183456,no,no,0.004366812227074135,0.0017497812773403787,no,0.0017421602787455193,no,no,no,no,0.012919896640826822,no,SUNUSDT,no,yes,unknown,yes,,1.0,0.0,0.0,no,no,medium,borrow_unknown,medium,0.1125631067961165,0.1095631067961165,0.10456310679611651,0.0945631067961165,0.0645631067961165
14c00596e0d38ffa,BLZ,BLZ,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,high,BLZUSDT,2024-10-03T07:00:05Z,2024-10-03T09:59:59Z,0.1212,-0.1666666666666665,-0.0275080906148866,0.0339805825242718,0.2021452145214521,0.3046286329386438,10170043.227599999,77683337.0,128172.70905,293259.41610000003,0,1.2880020112986759,no,no,0.035773710482529086,0.009235936188077387,no,0.027227722772277252,no,no,yes,no,0.0772495755517828,no,BLZUSDT,no,yes,unknown,yes,,1.0,0.0,0.0,no,yes,medium,borrow_unknown,medium,-0.1686666666666665,-0.1716666666666665,-0.1766666666666665,-0.18666666666666648,-0.2166666666666665
b4b89fcf3e2d9d8d,CLV,CLV,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,CLVUSDT,2024-10-03T07:00:05Z,2024-10-03T09:59:59Z,0.03458,0.2245042492917845,-0.008857142857143,-0.0085714285714285,0.0506072874493928,0.2569974554707379,3901211.114289,114589613.2,26355.1300405,106846.5731515,0,3.054109123624455,no,no,0.023349668492360864,0.032133293662600426,no,0.07316367842683635,no,no,no,no,0.19816723940435277,no,,no,yes,unknown,no,fallback_provider_unavailable,0.8,0.0,0.0,no,no,medium,borrow_unknown,medium,0.2225042492917845,0.2195042492917845,0.2145042492917845,0.2045042492917845,0.17450424929178449
0af050f2f61a9816,KEY,KEY,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,KEYUSDT,2024-10-03T07:00:05Z,2024-10-03T09:59:59Z,0.003595,-0.1666666666666666,-0.0302495588605998,-0.0617595160070582,0.3374130737134908,0.1596774193548387,5332354.671599,1469527272.0,131662.5968505,202594.887553,0,0.5387429110413344,no,no,0.03405250844814134,0.013168290755859902,no,0.10653685674547964,no,no,no,no,0.11312318354571882,no,KEYUSDT,no,yes,unknown,no,fallback_provider_unavailable,0.794,0.0185185185185185,0.0,no,no,medium,borrow_unknown,medium,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.21666666666666662
14c99625149e363a,PROS,PROS,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,PROSUSDT,2024-10-03T07:00:05Z,2024-10-03T09:59:59Z,0.3209,-0.1666666666666667,-0.0565597667638484,-0.2061224489795919,1.3462137737612965,0.252537080405933,6059047.2951,21801149.0,217548.10835,189521.7037,0,-0.12882853757068757,no,no,0.06644004944375781,0.027627818355033362,no,0.07541290121533195,no,no,no,no,0.10115303983228507,no,,no,yes,unknown,no,fallback_provider_unavailable,0.781,0.0555555555555555,0.0,no,no,medium,borrow_unknown,medium,-0.16866666666666671,-0.17166666666666672,-0.17666666666666672,-0.1866666666666667,-0.21666666666666673
b0e2fef6b72f5dbc,VITE,VITE,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,VITEUSDT,2024-10-03T07:00:05Z,2024-10-03T09:59:59Z,0.01434,0.4285714285714286,-0.0528846153846154,-0.0769230769230768,0.0781032078103207,0.4297108673978065,5256239.206749,390867500.0,43094.6398085,177308.14724700002,0,3.1143898181979406,no,no,0.08846990572878899,0.05670498084291187,no,0.04672245467224556,no,no,no,no,0.24754521963824283,no,,no,yes,unknown,no,fallback_provider_unavailable,0.781,0.0555555555555555,0.0,no,no,medium,borrow_unknown,medium,0.4265714285714286,0.4235714285714286,0.4185714285714286,0.4085714285714286,0.3785714285714286
c7d11f997d396961,STMX,STMX,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,low_sensitivity,STMXUSDT,2025-01-02T09:00:19Z,2025-01-02T11:59:59Z,0.005633,-0.1666666666666667,-0.0023423423423423,-0.0027027027027027,0.3642819101721994,0.1561986863711002,6934076.963579,1237382933.0,84257.210654,218036.19752699998,0,1.587745260430705,no,no,0.011558605743182238,0.008377344745947868,no,0.007811113083614485,no,no,no,no,0.08852028247659705,no,STMXUSDT,no,yes,unknown,no,fallback_provider_unavailable,0.781,0.0555555555555555,0.0,no,no,medium,borrow_unknown,medium,-0.16866666666666671,-0.17166666666666672,-0.17666666666666672,-0.1866666666666667,-0.21666666666666673
