hold_window,stop_model,be_model,token_trades,clusters,total_margin_usdt,total_pnl_usdt,roi_on_margin,token_win_rate,cluster_win_rate,median_token_pnl,median_cluster_roi,p25_token_pnl,p75_token_pnl,best_token_pnl,worst_token_pnl,profit_factor,stopped_out_rate,breakeven_exit_rate,median_mfe,median_mae,max_mae
14d,stop_15,be_after_20,53,17,5300.0,8567.894200878132,1.6165838114864401,0.4528301886792453,0.5882352941176471,0.0,1.0095409862419817,-130.43478260869557,391.71974522292976,1834.22080227192,-130.43478260869568,4.284359443669952,0.37735849056603776,0.16981132075471697,0.2569999999999999,0.04651162790697683,1.0609756097560972
14d,stop_15,be_after_5,53,17,5300.0,5093.547767409528,0.9610467485678356,0.22641509433962265,0.5294117647058824,0.0,0.24265644955300109,0.0,0.0,1834.22080227192,-130.43478260869568,5.881316610434133,0.1509433962264151,0.6226415094339622,0.11142857142857143,0.01732377538829155,1.0609756097560972
14d,stop_15,no_be,53,17,5300.0,10201.560043400454,1.9248226496981988,0.5660377358490566,0.6470588235294118,58.33333333333335,1.0095409862419817,-130.43478260869557,430.9063893016345,1834.22080227192,-130.43478260869568,4.400520014466821,0.4339622641509434,0.0,0.3066218809980805,0.07619047619047614,1.08274231678487
14d,stop_20,be_after_10,53,17,5300.0,8167.444290965377,1.5410272247104486,0.41509433962264153,0.6470588235294118,0.0,1.6713855816994834,0.0,209.03954802259884,1834.22080227192,-166.66666666666663,5.900466574579229,0.18867924528301888,0.39622641509433965,0.22656250000000022,0.022222222222222143,1.0609756097560972
14d,stop_20,be_after_15,53,17,5300.0,8524.278434671482,1.6083544216361285,0.4339622641509434,0.6470588235294118,0.0,1.6713855816994834,0.0,339.86928104575173,1834.22080227192,-166.66666666666663,5.64960641891172,0.20754716981132076,0.3584905660377358,0.23870967741935467,0.029550827423167947,1.0609756097560972
14d,stop_20,be_after_20,53,17,5300.0,8632.22098289429,1.6287209401687341,0.5094339622641509,0.6470588235294118,4.7355958958168465,1.6713855816994834,-166.66666666666663,391.71974522292976,1834.22080227192,-166.66666666666674,4.04666622925681,0.32075471698113206,0.16981132075471697,0.2569999999999999,0.04651162790697683,1.0609756097560972
14d,stop_20,be_after_5,53,17,5300.0,4970.359361612426,0.93780365313442,0.22641509433962265,0.5294117647058824,0.0,0.24265644955300109,0.0,0.0,1834.22080227192,-166.66666666666663,5.260308024239223,0.1320754716981132,0.6415094339622641,0.11142857142857143,0.01732377538829155,1.0609756097560972
14d,stop_20,no_be,53,17,5300.0,11790.343347155744,2.2245930843690083,0.6415094339622641,0.7058823529411765,88.75896890778634,1.5986971527178595,-166.66666666666663,444.3485763589299,1834.22080227192,-166.66666666666674,4.723266320154447,0.3584905660377358,0.0,0.3291925465838508,0.07619047619047614,1.08274231678487
14d,stop_30,be_after_10,53,17,5300.0,7930.507797152189,1.4963222258777715,0.41509433962264153,0.6470588235294118,0.0,1.6713855816994834,0.0,209.03954802259884,1834.22080227192,-230.76923076923083,5.166050972069773,0.1320754716981132,0.39622641509433965,0.22656250000000022,0.022222222222222143,1.0609756097560972
14d,stop_30,be_after_15,53,17,5300.0,8223.23937675573,1.5515545993878734,0.4339622641509434,0.6470588235294118,0.0,1.6713855816994834,0.0,339.86928104575173,1834.22080227192,-230.76923076923083,4.852766935362809,0.1509433962264151,0.3584905660377358,0.23870967741935467,0.029550827423167947,1.0609756097560972
14d,stop_30,be_after_20,53,17,5300.0,8395.942839739453,1.5841401584414063,0.5283018867924528,0.7058823529411765,15.422885572139444,1.6713855816994834,-109.89010989010983,391.71974522292976,1834.22080227192,-230.76923076923083,3.7018760373764925,0.22641509433962265,0.16981132075471697,0.2569999999999999,0.04651162790697683,1.0609756097560972
14d,stop_30,be_after_5,53,17,5300.0,4804.851439227809,0.90657574325053,0.22641509433962265,0.5294117647058824,0.0,0.24265644955300109,0.0,0.0,1834.22080227192,-230.76923076923083,4.606773075178995,0.09433962264150944,0.6415094339622641,0.11142857142857143,0.01732377538829155,1.0609756097560972
14d,stop_30,no_be,53,17,5300.0,11425.860075795777,2.1558226558105242,0.660377358490566,0.7647058823529411,88.75896890778634,1.3422868963076033,-230.76923076923072,444.3485763589299,1834.22080227192,-230.76923076923083,4.2014287504888514,0.2641509433962264,0.0,0.3291925465838508,0.07619047619047614,1.08274231678487
14d,stop_50,be_after_10,53,17,5300.0,7938.887468037737,1.4979032958561767,0.41509433962264153,0.6470588235294118,0.0,1.6713855816994834,0.0,209.03954802259884,1834.22080227192,-333.33333333333337,5.188892503510047,0.07547169811320754,0.41509433962264153,0.22656250000000022,0.022222222222222143,1.0609756097560972
14d,stop_50,be_after_15,53,17,5300.0,8558.376645871269,1.6147880463908055,0.4716981132075472,0.6470588235294118,0.0,1.6713855816994834,0.0,339.86928104575173,1834.22080227192,-333.33333333333337,5.515761171630101,0.07547169811320754,0.3584905660377358,0.23870967741935467,0.029550827423167947,1.0609756097560972
