futures_symbol,query_start_utc,query_end_utc,kline_rows,funding_rows,open_interest_rows,confirmed_binance_perp,inferred_from_futures_klines,funding_available,oi_available,api_unavailable,no_binance_perp_evidence,manual_review_needed,availability_status,http_statuses,api_errors,kline_cache_path,funding_cache_path,open_interest_cache_path,cache_hit_all,event_id,token_entity_id,token_symbol,spot_symbol,entry_time,event_time,feasibility_tier,low_liquidity_flag,gross_return,net_return_20bps,net_return_50bps,net_return_100bps,net_return_200bps,net_return_500bps,max_adverse_excursion,max_favorable_excursion,collected_at_utc
SYSBUSD,2026-04-12T04:59:59Z,2026-04-16T04:59:59Z,0,0,0,no,no,no,no,no,yes,no,no_binance_perp_evidence,400;200;400,http_400:Bad Request;http_400:,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/764b2cefd13a0dcd3c82a030.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/5f652ed1efec7903acd28c8e.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/8f26ed7bbe90b83a98d5b7ce.json,yes,3635c4847266eeb7,SYS,SYS,SYSUSDT,2026-04-14T04:59:59Z,2026-04-14T02:30:06Z,low,yes,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,0.3116328708644611,0.5385878489326765,2026-05-27T11:42:10Z
NFPUSDT,2026-04-28T09:59:59Z,2026-05-02T09:59:59Z,96,24,96,yes,yes,yes,yes,no,no,no,confirmed_binance_perp;inferred_from_futures_klines;funding_available;oi_available,200;200;200,,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/540b79bacae1ba41dc1ededd.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/b3b00394e2e99ceea7e78512.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/06a239aab2106f436e8a7796.json,yes,1713e6ad64f92db2,NFP,NFP,NFPUSDT,2026-04-30T09:59:59Z,2026-04-30T07:00:05Z,medium,no,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,0.7670886075949368,0.2216494845360823,2026-05-27T11:42:10Z
NFPBUSD,2026-04-28T09:59:59Z,2026-05-02T09:59:59Z,0,0,0,no,no,no,no,no,yes,no,no_binance_perp_evidence,400;200;200,http_400:Bad Request,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/d3b3d722d1f0f61f68703172.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/8c4df932a3fcf1f109f659db.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/44e3482f6a561e3055eaebc1.json,yes,1713e6ad64f92db2,NFP,NFP,NFPUSDT,2026-04-30T09:59:59Z,2026-04-30T07:00:05Z,medium,no,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,0.7670886075949368,0.2216494845360823,2026-05-27T11:42:10Z
NOMUSDT,2026-04-28T09:59:59Z,2026-05-02T09:59:59Z,96,24,96,yes,yes,yes,yes,no,no,no,confirmed_binance_perp;inferred_from_futures_klines;funding_available;oi_available,200;200;200,,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/2b346ab70b9bb9b043b6870a.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/7caa5417f6725e79117a2175.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/349e694ab96e54a39c9ff6a6.json,yes,5b4814473eb320a9,NOM,NOM,NOMUSDT,2026-04-30T09:59:59Z,2026-04-30T07:00:05Z,medium,no,0.3365384615384617,0.3345384615384617,0.3315384615384616,0.3265384615384616,0.3165384615384616,0.2865384615384617,0.0107913669064747,0.3830845771144278,2026-05-27T11:42:10Z
NOMBUSD,2026-04-28T09:59:59Z,2026-05-02T09:59:59Z,0,0,0,no,no,no,no,no,yes,no,no_binance_perp_evidence,400;200;200,http_400:Bad Request,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/bcd0beeb467b54b7429eadcf.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/208268bbaa87d97339c0b2c4.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/3047af7fcda1430472d7bcb9.json,yes,5b4814473eb320a9,NOM,NOM,NOMUSDT,2026-04-30T09:59:59Z,2026-04-30T07:00:05Z,medium,no,0.3365384615384617,0.3345384615384617,0.3315384615384616,0.3265384615384616,0.3165384615384616,0.2865384615384617,0.0107913669064747,0.3830845771144278,2026-05-27T11:42:10Z
PONDUSDT,2026-04-28T09:59:59Z,2026-05-02T09:59:59Z,0,0,0,no,no,no,no,no,yes,no,no_binance_perp_evidence,400;200;200,http_400:Bad Request,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/2a127aab0e54dc9cb2fb1c76.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/533876383b539876a8a1deac.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/de78c3ea536c61faad94dd35.json,yes,35a9e6faaa5862b7,POND,POND,PONDUSDT,2026-04-30T09:59:59Z,2026-04-30T07:00:05Z,low,yes,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,0.6634615384615385,0.5407407407407405,2026-05-27T11:42:10Z
PONDBUSD,2026-04-28T09:59:59Z,2026-05-02T09:59:59Z,0,0,0,no,no,no,no,no,yes,no,no_binance_perp_evidence,400;200;200,http_400:Bad Request,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/b7c65bdf90dafe2203cce920.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/7c3265c9660510986610b94d.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/eae83a7bb01961a3e89ea67a.json,yes,35a9e6faaa5862b7,POND,POND,PONDUSDT,2026-04-30T09:59:59Z,2026-04-30T07:00:05Z,low,yes,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,0.6634615384615385,0.5407407407407405,2026-05-27T11:42:10Z
QUICKUSDT,2026-04-28T09:59:59Z,2026-05-02T09:59:59Z,96,0,0,yes,yes,no,no,no,no,no,confirmed_binance_perp;inferred_from_futures_klines,200;200;200,,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/b5c4078e3bca88f66370b7ec.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/c1a086eddb85d39fea82068c.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/9c50b6fa4d69af79c3b7fd30.json,yes,88394d4087b17e7e,QUICK,QUICK,QUICKUSDT,2026-04-30T09:59:59Z,2026-04-30T07:00:05Z,low,yes,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,0.2921108742004266,0.3248587570621468,2026-05-27T11:42:10Z
QUICKBUSD,2026-04-28T09:59:59Z,2026-05-02T09:59:59Z,0,0,0,no,no,no,no,no,yes,no,no_binance_perp_evidence,400;200;200,http_400:Bad Request,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/a943409d79b92ba719fde0d3.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/07ca207ef0b8e50355b23e76.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/502545d2863fb5cf366881c4.json,yes,88394d4087b17e7e,QUICK,QUICK,QUICKUSDT,2026-04-30T09:59:59Z,2026-04-30T07:00:05Z,low,yes,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,0.2921108742004266,0.3248587570621468,2026-05-27T11:42:10Z
ALCXUSDT,2026-05-20T10:59:59Z,2026-05-24T10:59:59Z,0,0,0,no,no,no,no,no,yes,no,no_binance_perp_evidence,400;200;200,http_400:Bad Request,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/81d24e0f89069470c10d1889.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/258f2f9be5aabe49f0fc93af.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/ea9824c33ac20d0d9d6e0508.json,yes,4a1694681090a940,ALCX,ALCX,ALCXUSDT,2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,low,yes,0.0731707317073173,0.0711707317073173,0.0681707317073173,0.0631707317073173,0.0531707317073173,0.0231707317073173,0.0772727272727271,0.0731707317073173,2026-05-27T11:42:10Z
ALCXBUSD,2026-05-20T10:59:59Z,2026-05-24T10:59:59Z,0,0,0,no,no,no,no,no,yes,no,no_binance_perp_evidence,400;200;200,http_400:Bad Request,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/df31ffe21b6803e9c3e1ffae.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/0618d564c0cc2763a0c29761.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/00f4085e5cf00e65ba02338e.json,yes,4a1694681090a940,ALCX,ALCX,ALCXUSDT,2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,low,yes,0.0731707317073173,0.0711707317073173,0.0681707317073173,0.0631707317073173,0.0531707317073173,0.0231707317073173,0.0772727272727271,0.0731707317073173,2026-05-27T11:42:10Z
COOKIEUSDT,2026-05-20T10:59:59Z,2026-05-24T10:59:59Z,96,24,96,yes,yes,yes,yes,no,no,no,confirmed_binance_perp;inferred_from_futures_klines;funding_available;oi_available,200;200;200,,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/3d0646939ceacd2c9f3e2a87.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/04e9dbee9443755687d5eb19.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/507ad5fdd56231a36d7da2ce.json,yes,a5602175aafd748b,COOKIE,COOKIE,COOKIEUSDT,2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,medium,no,0.2222222222222223,0.2202222222222223,0.2172222222222223,0.2122222222222222,0.2022222222222223,0.1722222222222222,0.0129870129870128,0.2222222222222223,2026-05-27T11:42:10Z
COOKIEBUSD,2026-05-20T10:59:59Z,2026-05-24T10:59:59Z,0,0,0,no,no,no,no,no,yes,no,no_binance_perp_evidence,400;200;200,http_400:Bad Request,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/be9fc2e74c3f6ff0e7fc5b9e.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/22292ba6645ad423eb4eaced.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/f4019ddd6fb9295f4d5a2acd.json,yes,a5602175aafd748b,COOKIE,COOKIE,COOKIEUSDT,2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,medium,no,0.2222222222222223,0.2202222222222223,0.2172222222222223,0.2122222222222222,0.2022222222222223,0.1722222222222222,0.0129870129870128,0.2222222222222223,2026-05-27T11:42:10Z
DODOUSDT,2026-05-20T10:59:59Z,2026-05-24T10:59:59Z,0,0,0,no,no,no,no,no,yes,no,no_binance_perp_evidence,200;200;200,,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/593a96ccbc116faed3f82af2.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/beb38ce0efb84a40ad9e257e.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/221c45ee646c86d1d7741868.json,yes,e8c8ce18661ac872,DODO,DODO,DODOUSDT,2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,medium,no,0.0499445061043284,0.0479445061043284,0.0449445061043284,0.0399445061043284,0.0299445061043284,-5.5493895671603066e-05,0.0824524312896406,0.1543624161073826,2026-05-27T11:42:10Z
DODOBUSD,2026-05-20T10:59:59Z,2026-05-24T10:59:59Z,0,0,0,no,no,no,no,no,yes,no,no_binance_perp_evidence,200;200;200,,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/bd3f216ff0a57f07523ad62c.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/1170aa662ad4ea482b4d8f32.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/a1587dde51de2dd46003c9a6.json,yes,e8c8ce18661ac872,DODO,DODO,DODOUSDT,2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,medium,no,0.0499445061043284,0.0479445061043284,0.0449445061043284,0.0399445061043284,0.0299445061043284,-5.5493895671603066e-05,0.0824524312896406,0.1543624161073826,2026-05-27T11:42:10Z
EPICUSDT,2026-05-20T10:59:59Z,2026-05-24T10:59:59Z,96,24,96,yes,yes,yes,yes,no,no,no,confirmed_binance_perp;inferred_from_futures_klines;funding_available;oi_available,200;200;200,,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/0b4ac30a501746b62f2bd2ca.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/db0f9c0453975e763545f455.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/2a739ef6eb6a113d3acd8112.json,yes,c518920624770484,EPIC,EPIC,EPICUSDT,2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,medium,no,0.2407407407407409,0.2387407407407409,0.2357407407407409,0.2307407407407408,0.2207407407407409,0.1907407407407408,0.0149253731343284,0.2641509433962266,2026-05-27T11:42:10Z
EPICBUSD,2026-05-20T10:59:59Z,2026-05-24T10:59:59Z,0,0,0,no,no,no,no,no,yes,no,no_binance_perp_evidence,400;200;200,http_400:Bad Request,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/1bd9a85a51f400da949c97a2.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/e52ed1cfa983a086b450b798.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/c16aed883d2f7a52faeda8e3.json,yes,c518920624770484,EPIC,EPIC,EPICUSDT,2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,medium,no,0.2407407407407409,0.2387407407407409,0.2357407407407409,0.2307407407407408,0.2207407407407409,0.1907407407407408,0.0149253731343284,0.2641509433962266,2026-05-27T11:42:10Z
HEIUSDT,2026-05-20T10:59:59Z,2026-05-24T10:59:59Z,96,24,96,yes,yes,yes,yes,no,no,no,confirmed_binance_perp;inferred_from_futures_klines;funding_available;oi_available,200;200;200,,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/1e8595cb37c9b4aa617cd087.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/d30a7c40c1412a7bd9a3c44b.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/1c6f05057a376c74b2d30424.json,yes,ee200e0e804f9834,HEI,HEI,HEIUSDT,2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,medium,no,0.1503496503496502,0.1483496503496502,0.1453496503496502,0.1403496503496502,0.1303496503496502,0.1003496503496502,0.1109422492401215,0.1543859649122805,2026-05-27T11:42:10Z
HEIBUSD,2026-05-20T10:59:59Z,2026-05-24T10:59:59Z,0,0,0,no,no,no,no,no,yes,no,no_binance_perp_evidence,400;200;200,http_400:Bad Request,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/4e1ec05015c74031ece096b4.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/6f5dc61649e954a10f3a003e.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/f650dff96cf6c441067f88fb.json,yes,ee200e0e804f9834,HEI,HEI,HEIUSDT,2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,medium,no,0.1503496503496502,0.1483496503496502,0.1453496503496502,0.1403496503496502,0.1303496503496502,0.1003496503496502,0.1109422492401215,0.1543859649122805,2026-05-27T11:42:10Z
HFTUSDT,2026-05-20T10:59:59Z,2026-05-24T10:59:59Z,96,12,96,yes,yes,yes,yes,no,no,no,confirmed_binance_perp;inferred_from_futures_klines;funding_available;oi_available,200;200;200,,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/56ddd51200d2c43db6c10ede.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/ac504bec15aaf2aada5a8e8d.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/b11a53f0b3685eb669838b09.json,yes,70cb64249d0273f1,HFT,HFT,HFTUSDT,2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,low,yes,0.1376146788990826,0.1356146788990826,0.1326146788990826,0.1276146788990826,0.1176146788990826,0.0876146788990826,0.0241935483870967,0.1376146788990826,2026-05-27T11:42:10Z
HFTBUSD,2026-05-20T10:59:59Z,2026-05-24T10:59:59Z,0,0,0,no,no,no,no,no,yes,no,no_binance_perp_evidence,400;200;200,http_400:Bad Request,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/91d74d3fb631f61a0785a847.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/8fd1f22077e059ce6d825298.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/a1bd5adb580a1678b9337ea4.json,yes,70cb64249d0273f1,HFT,HFT,HFTUSDT,2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,low,yes,0.1376146788990826,0.1356146788990826,0.1326146788990826,0.1276146788990826,0.1176146788990826,0.0876146788990826,0.0241935483870967,0.1376146788990826,2026-05-27T11:42:10Z
TLMUSDT,2026-05-20T10:59:59Z,2026-05-24T10:59:59Z,96,24,96,yes,yes,yes,yes,no,no,no,confirmed_binance_perp;inferred_from_futures_klines;funding_available;oi_available,200;200;200,,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/39c4a120ffca341c1e5e2146.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/8a8dd213544af06ca6a17eca.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/9f7d00af6d299113fc19518a.json,yes,53093ab4bf09fee7,TLM,TLM,TLMUSDT,2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,medium,no,0.2358974358974359,0.2338974358974359,0.2308974358974359,0.2258974358974358,0.2158974358974359,0.1858974358974359,0.0071132187314759,0.2450184501845016,2026-05-27T11:42:10Z
TLMBUSD,2026-05-20T10:59:59Z,2026-05-24T10:59:59Z,0,0,0,no,no,no,no,no,yes,no,no_binance_perp_evidence,200;200;200,,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_klines/8a62ad86318908017e5cb7ef.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/fapi_v1_fundingRate/1e215e4ffd2ff4ad19c3c5a5.json,/Users/rus_dor_/Documents/rus_dor/data/raw/derivatives_availability/futures_data_openInterestHist/763552b78343ae753e7b4309.json,yes,53093ab4bf09fee7,TLM,TLM,TLMUSDT,2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,medium,no,0.2358974358974359,0.2338974358974359,0.2308974358974359,0.2258974358974358,0.2158974358974359,0.1858974358974359,0.0071132187314759,0.2450184501845016,2026-05-27T11:42:10Z
