cluster_id,cluster_date_utc,announcement_title,announcement_url,event_id,token_symbol,symbol_pair,final_outcome,was_delisted_after_tag,publication_datetime_utc,hold_window,entry_price,exit_price,spot_raw_return,short_return_no_liq,margin_usdt,leverage,notional_usdt,pnl_usdt_no_liq,roi_on_margin_no_liq,pnl_usdt_liq_cap,roi_on_margin_liq_cap,liquidation_threshold_adverse_move,path_available,max_adverse_return_path,max_favorable_return_path,liquidation_touched_approx,liquidation_time_utc,price_source,window_price_source,missing_price_flag,missing_price_reason,manual_review_required,confidence_score
2024-01-04,2024-01-04,"Binance Will Extend the Monitoring Tag to Include ANT, FIRO, KP3R, MDX, MOB, REEF, VAI, XMR, ZEC & ZEN, and Remove the Seed Tag for GMX & SUSHI on 2024-01-04",https://www.binance.com/en/support/announcement/detail/fd710b5e647c480ab9fe2d87e3cd4b39,e0c4360ac0bda986,ANT,ANTUSDT,delisted_after_tag,yes,2024-01-04T07:00:09Z,1d,5.637,5.721,0.0149015433741352,-0.014682747771368687,100.0,10.0,1000.0,-14.682747771368687,-0.14682747771368687,-14.682747771368687,-0.14682747771368687,0.1,yes,0.046656022707113776,0.01184706515885825,no,,binance_spot,binance,no,,no,0.88
2024-01-04,2024-01-04,"Binance Will Extend the Monitoring Tag to Include ANT, FIRO, KP3R, MDX, MOB, REEF, VAI, XMR, ZEC & ZEN, and Remove the Seed Tag for GMX & SUSHI on 2024-01-04",https://www.binance.com/en/support/announcement/detail/fd710b5e647c480ab9fe2d87e3cd4b39,e0c4360ac0bda986,ANT,ANTUSDT,delisted_after_tag,yes,2024-01-04T07:00:09Z,3d,5.637,5.617,-0.0035479865176512,0.0035606195478012914,100.0,10.0,1000.0,3.5606195478012914,0.035606195478012914,3.5606195478012914,0.035606195478012914,0.1,yes,0.046656022707113776,0.012028725314183086,no,,binance_spot,binance,no,,no,0.88
2024-01-04,2024-01-04,"Binance Will Extend the Monitoring Tag to Include ANT, FIRO, KP3R, MDX, MOB, REEF, VAI, XMR, ZEC & ZEN, and Remove the Seed Tag for GMX & SUSHI on 2024-01-04",https://www.binance.com/en/support/announcement/detail/fd710b5e647c480ab9fe2d87e3cd4b39,e0c4360ac0bda986,ANT,ANTUSDT,delisted_after_tag,yes,2024-01-04T07:00:09Z,7d,5.637,6.624,0.1750931346460884,-0.14900362318840576,100.0,10.0,1000.0,-149.00362318840575,-1.4900362318840576,-100.0,-1.0,0.1,yes,0.1773993258825617,0.03298515667949409,yes,2024-01-10T15:59:59Z,binance_spot,binance,no,,no,0.88
2024-01-04,2024-01-04,"Binance Will Extend the Monitoring Tag to Include ANT, FIRO, KP3R, MDX, MOB, REEF, VAI, XMR, ZEC & ZEN, and Remove the Seed Tag for GMX & SUSHI on 2024-01-04",https://www.binance.com/en/support/announcement/detail/fd710b5e647c480ab9fe2d87e3cd4b39,e0c4360ac0bda986,ANT,ANTUSDT,delisted_after_tag,yes,2024-01-04T07:00:09Z,14d,5.637,6.255,0.1096327833954231,-0.098800959232614,100.0,10.0,1000.0,-98.800959232614,-0.98800959232614,-100.0,-1.0,0.1,yes,0.2417952811779316,0.03298515667949409,yes,2024-01-10T15:59:59Z,binance_spot,binance,no,,no,0.88
2024-01-04,2024-01-04,"Binance Will Extend the Monitoring Tag to Include ANT, FIRO, KP3R, MDX, MOB, REEF, VAI, XMR, ZEC & ZEN, and Remove the Seed Tag for GMX & SUSHI on 2024-01-04",https://www.binance.com/en/support/announcement/detail/fd710b5e647c480ab9fe2d87e3cd4b39,e0c4360ac0bda986,ANT,ANTUSDT,delisted_after_tag,yes,2024-01-04T07:00:09Z,30d,5.637,5.832,0.0345928685470995,-0.03343621399176955,100.0,10.0,1000.0,-33.43621399176955,-0.3343621399176955,-100.0,-1.0,0.1,yes,0.2417952811779316,0.03298515667949409,yes,2024-01-10T15:59:59Z,binance_spot,binance,no,,no,0.88
2025-04-03,2025-04-03,"Binance Will Extend the Monitoring Tag to Include ARDR, BSW, FLM, LTO, NKN, PDA, PERP, VIB, VOXEL & WING, and Remove the Seed Tag for JUP, STRK & TON on 2025-04-03",https://www.binance.com/en/support/announcement/detail/5efec0c8ac784f74beb742b88fba8f02,afca87c30daaf7ba,ARDR,ARDRUSDT,still_tagged,no,2025-04-03T07:00:36Z,1d,0.04695,0.04306,-0.0828541001064961,0.09033906177426831,100.0,10.0,1000.0,90.33906177426832,0.9033906177426831,90.33906177426832,0.9033906177426831,0.1,yes,0.004472843450479269,0.1175910497500594,no,,binance_spot,binance,no,,no,0.88
2025-04-03,2025-04-03,"Binance Will Extend the Monitoring Tag to Include ARDR, BSW, FLM, LTO, NKN, PDA, PERP, VIB, VOXEL & WING, and Remove the Seed Tag for JUP, STRK & TON on 2025-04-03",https://www.binance.com/en/support/announcement/detail/5efec0c8ac784f74beb742b88fba8f02,afca87c30daaf7ba,ARDR,ARDRUSDT,still_tagged,no,2025-04-03T07:00:36Z,3d,0.04695,0.04085,-0.1299254526091586,0.14932680538555698,100.0,10.0,1000.0,149.32680538555698,1.4932680538555698,149.32680538555698,1.4932680538555698,0.1,yes,0.020660276890308804,0.14904552129221726,no,,binance_spot,binance,no,,no,0.88
2025-04-03,2025-04-03,"Binance Will Extend the Monitoring Tag to Include ARDR, BSW, FLM, LTO, NKN, PDA, PERP, VIB, VOXEL & WING, and Remove the Seed Tag for JUP, STRK & TON on 2025-04-03",https://www.binance.com/en/support/announcement/detail/5efec0c8ac784f74beb742b88fba8f02,afca87c30daaf7ba,ARDR,ARDRUSDT,still_tagged,no,2025-04-03T07:00:36Z,7d,0.04695,0.06414,0.3661341853035145,-0.2680074836295604,100.0,10.0,1000.0,-268.0074836295604,-2.680074836295604,-100.0,-1.0,0.1,yes,0.7571884984025561,0.2692619626926196,yes,2025-04-09T01:59:59Z,binance_spot,binance,no,,no,0.88
2025-04-03,2025-04-03,"Binance Will Extend the Monitoring Tag to Include ARDR, BSW, FLM, LTO, NKN, PDA, PERP, VIB, VOXEL & WING, and Remove the Seed Tag for JUP, STRK & TON on 2025-04-03",https://www.binance.com/en/support/announcement/detail/5efec0c8ac784f74beb742b88fba8f02,afca87c30daaf7ba,ARDR,ARDRUSDT,still_tagged,no,2025-04-03T07:00:36Z,14d,0.04695,0.135,1.8753993610223647,-0.6522222222222223,100.0,10.0,1000.0,-652.2222222222223,-6.522222222222223,-100.0,-1.0,0.1,yes,2.9974440894568692,0.2692619626926196,yes,2025-04-09T01:59:59Z,binance_spot,binance,no,,no,0.88
2025-04-03,2025-04-03,"Binance Will Extend the Monitoring Tag to Include ARDR, BSW, FLM, LTO, NKN, PDA, PERP, VIB, VOXEL & WING, and Remove the Seed Tag for JUP, STRK & TON on 2025-04-03",https://www.binance.com/en/support/announcement/detail/5efec0c8ac784f74beb742b88fba8f02,afca87c30daaf7ba,ARDR,ARDRUSDT,still_tagged,no,2025-04-03T07:00:36Z,30d,0.04695,0.11852,1.5243876464323751,-0.6038643266959163,100.0,10.0,1000.0,-603.8643266959162,-6.038643266959163,-100.0,-1.0,0.1,yes,2.9974440894568692,0.2692619626926196,yes,2025-04-09T01:59:59Z,binance_spot,binance,no,,no,0.88
2025-03-04,2025-03-04,"Binance Will Change the Monitoring Tag Inclusion Frequency to Monthly and Extend the Monitoring Tag to Include AERGO, ALPACA, AST, BADGER, BURGER, COMBO, NULS, STPT, UFT & VIDT on 2025-03-04",https://www.binance.com/en/support/announcement/detail/d0a0b3c398264e9eb460f0e64324453c,c9bba63a0a1d11c1,AST,ASTUSDT,delisted_after_tag,yes,2025-03-04T08:01:22Z,1d,0.0504,0.0528,0.0476190476190476,-0.045454545454545414,100.0,10.0,1000.0,-45.45454545454541,-0.4545454545454541,-45.45454545454541,-0.4545454545454541,0.1,yes,0.05555555555555558,0.09565217391304359,no,,binance_spot,binance,no,,no,0.88
