hold_window,stop_model,be_model,token_trades,clusters,total_margin_usdt,total_pnl_usdt,roi_on_margin,token_win_rate,cluster_win_rate,median_token_pnl,median_cluster_roi,p25_token_pnl,p75_token_pnl,best_token_pnl,worst_token_pnl,profit_factor,stopped_out_rate,breakeven_exit_rate,median_mfe,median_mae,max_mae
14d,stop_10,be_after_10,119,20,11900.0,9639.5805295385,0.8100487839948319,0.2605042016806723,0.45,0.0,-0.09595959595959627,-20.0878844946642,64.38743721787776,1827.7206664303435,-90.90909090909105,4.666758735881649,0.23529411764705882,0.48739495798319327,0.16589327146171695,0.04980842911877392,0.6661786237188871
14d,stop_10,be_after_15,119,20,11900.0,12888.16835982327,1.083039357968342,0.31092436974789917,0.5,0.0,-0.03337394849615016,-90.90909090909093,119.01149589141536,2304.3478260869565,-90.90909090909105,4.540591406145401,0.3277310924369748,0.33613445378151263,0.2109826589595376,0.06058873963989697,0.6661786237188871
14d,stop_10,be_after_20,119,20,11900.0,13022.613481724558,1.0943372673718117,0.3445378151260504,0.5,0.0,0.17892014348614224,-90.90909090909093,158.2162569697242,2304.3478260869565,-90.90909090909105,3.806526727261362,0.42016806722689076,0.21008403361344538,0.23943661971830976,0.07929515418502198,0.6661786237188871
14d,stop_10,be_after_5,119,20,11900.0,5368.740851510393,0.45115469340423475,0.14285714285714285,0.45,0.0,0.0,0.0,0.0,1827.7206664303435,-90.90909090909105,5.382293707225097,0.1092436974789916,0.7394957983193278,0.10275889644142344,0.020442930153321992,0.4621646065722038
14d,stop_10,no_be,119,20,11900.0,15652.17443496766,1.3153087760477025,0.44537815126050423,0.65,-90.90909090909093,0.914102841951768,-90.90909090909093,233.45443057968728,2304.3478260869565,-90.90909090909105,3.6884829337610165,0.5294117647058824,0.0,0.23943661971830976,0.10301507537688437,1.1888198757763973
14d,stop_15,be_after_10,119,20,11900.0,10163.324169757725,0.8540608546014895,0.2857142857142857,0.5,0.0,0.1550771845347687,0.0,80.8561572012988,1827.7206664303435,-130.43478260869568,4.9673878421252775,0.15966386554621848,0.5378151260504201,0.18281535648994507,0.04980842911877392,0.6661786237188871
14d,stop_15,be_after_15,119,20,11900.0,14557.617706430457,1.2233292190277696,0.36134453781512604,0.55,0.0,0.41664388870550273,-86.85748242052082,199.75946799981125,2304.3478260869565,-130.43478260869568,4.632406299798821,0.25210084033613445,0.36134453781512604,0.23943661971830976,0.06058873963989697,0.6661786237188871
14d,stop_15,be_after_20,119,20,11900.0,15260.03160726597,1.282355597249241,0.42016806722689076,0.65,0.0,0.6023422623375969,-130.43478260869557,223.05234701400843,2304.3478260869565,-130.43478260869568,4.000580769951145,0.31932773109243695,0.226890756302521,0.26603679761312793,0.07929515418502198,0.6661786237188871
14d,stop_15,be_after_5,119,20,11900.0,6096.187318087296,0.5122846485787644,0.15126050420168066,0.45,0.0,0.0,0.0,0.0,1827.7206664303435,-130.43478260869568,9.765765216566145,0.04201680672268908,0.7983193277310925,0.1117318435754191,0.020442930153321992,0.4621646065722038
14d,stop_15,no_be,119,20,11900.0,18988.921030197544,1.5957076495964322,0.5546218487394958,0.8,72.35701906412496,1.1602019735296079,-130.43478260869557,296.79872218847714,2304.3478260869565,-130.43478260869568,3.912198917747923,0.4117647058823529,0.0,0.27329192546583836,0.1092896174863387,1.1888198757763973
14d,stop_20,be_after_10,119,20,11900.0,10144.528561229312,0.8524813916999422,0.29411764705882354,0.5,0.0,0.11884530047679753,0.0,90.38065103792127,1827.7206664303435,-166.66666666666674,4.787318635487177,0.12605042016806722,0.5546218487394958,0.18428709990300685,0.04980842911877392,0.8322427126710294
14d,stop_20,be_after_15,119,20,11900.0,15688.563527245427,1.3183666829618006,0.3949579831932773,0.6,0.0,0.9841959956684996,0.0,204.11923866392976,2304.3478260869565,-166.66666666666674,4.866455569893985,0.19327731092436976,0.3697478991596639,0.24719101123595522,0.06058873963989697,0.8322427126710294
14d,stop_20,be_after_20,119,20,11900.0,16101.122355617172,1.3530354920686698,0.453781512605042,0.65,0.0,1.0030183762346767,-166.66666666666652,236.8357194855618,2304.3478260869565,-166.66666666666674,3.9677026251527274,0.2605042016806723,0.23529411764705882,0.27329192546583836,0.07929515418502198,0.8322427126710294
14d,stop_20,be_after_5,119,20,11900.0,6248.361231130773,0.5250723723639306,0.15126050420168066,0.45,0.0,0.0,0.0,0.0,1827.7206664303435,-166.66666666666674,12.501176438014296,0.025210084033613446,0.8151260504201681,0.1117318435754191,0.020442930153321992,0.4621646065722038
14d,stop_20,no_be,119,20,11900.0,21889.54956402006,1.8394579465563077,0.6134453781512605,0.8,118.75693673695898,1.8898710777794805,-166.66666666666663,376.64904879184746,2304.3478260869565,-166.66666666666674,4.160740371587704,0.33613445378151263,0.0,0.30107526881720426,0.1092896174863387,1.1888198757763973
