token_entity_id,token_symbol,final_outcome,primary_scenario,secondary_flags,anchor_event_id,anchor_event_type,spot_pair,futures_pair,fallback_provider,price_window_rows,missing_price_rows,benchmark_gap_rows,unresolved_pair_rows,true_data_gap_rows,true_data_gap_rate,benchmark_gap_rate,is_research_eligible,exclusion_reason,data_quality_score,confidence_level
XTZ,XTZ,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,ef15c26d6448826b,SPOT_PAIR_REMOVED,XTZUSDT,XTZUSDT,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
XVG,XVG,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,7bfe6eb8425829a2,SPOT_PAIR_REMOVED,XVGUSDT,XVGUSDT,,54.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
XVS,XVS,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,bf00b94af75f233c,SPOT_PAIR_REMOVED,XVSUSDT,XVSUSDT,,54.0,3.0,3.0,0.0,3.0,0.05555555555555555,0.05555555555555555,no,pair_removal_control_only,0.667,medium
YALA,YALA,futures_only_delisting,FUTURES_ONLY_DELISTING,,95e90f22b3fe4b70,FUTURES_CONTRACT_DELISTING_ANNOUNCED,,YALAUSDT,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,,1.0,high
YB,YB,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,a1de8b9e84a65e8c,SPOT_PAIR_REMOVED,YBUSDT,YBUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
YFI,YFI,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,95910cad717b9e6e,SPOT_PAIR_REMOVED,YFIUSDT,YFIUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
YFII,YFII,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,FALLBACK_PRICE_USED,17d622fb9ec8aa71,SPOT_TOKEN_DELISTING_ANNOUNCED,YFIIUSDT,,ccxt_gateio,18.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,,1.0,high
YGG,YGG,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,10e8bfbb56546d4d,SPOT_PAIR_REMOVED,YGGUSDT,YGGUSDT,,54.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ZAMA,ZAMA,seed_tag_only,SEED_TAG_ONLY,,bd7de9e709a5966b,SEED_TAG_ADDED,ZAMAUSDT,ZAMAUSDT,,18.0,18.0,0.0,0.0,18.0,1.0,0.0,no,true_data_gap_heavy,0.75,medium
ZBT,ZBT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,1812c46cb548ae90,SPOT_PAIR_REMOVED,ZBTUSDT,ZBTUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ZEC,ZEC,tag_removed,TAG_REMOVED_AND_RECOVERED,,0530e835539c12c2,MONITORING_TAG_ADDED,ZECUSDT,ZECUSDT,,54.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,,1.0,high
ZEN,ZEN,tag_removed,TAG_REMOVED_AND_RECOVERED,,b2f582e4f6f3e84c,MONITORING_TAG_ADDED,ZENUSDT,ZENUSDT,,54.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,,1.0,high
ZIL,ZIL,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,b5a8b29e4b5302e7,SPOT_PAIR_REMOVED,ZILUSDT,ZILUSDT,,72.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ZK,ZK,unknown,UNKNOWN_MANUAL_REVIEW,,fed6029a6bb7cb40,SEED_TAG_REMOVED,,,,,,,,,,,no,unknown_manual_review;manual_review_required;no_resolved_binance_pair,0.1,low
ZKC,ZKC,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,5bec48f3244aba3f,SPOT_PAIR_REMOVED,ZKCUSDT,ZKCUSDT,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
ZKJ,ZKJ,futures_only_delisting,FUTURES_ONLY_DELISTING,,ad7b71b213542fa1,FUTURES_CONTRACT_DELISTING_ANNOUNCED,,ZKJUSDT,,18.0,2.0,2.0,0.0,2.0,0.1111111111111111,0.1111111111111111,yes,,0.933,high
ZKP,ZKP,seed_tag_only,SEED_TAG_ONLY,,7e34954d90809678,SEED_TAG_ADDED,ZKPUSDT,ZKPUSDT,,18.0,18.0,0.0,0.0,18.0,1.0,0.0,no,true_data_gap_heavy,0.75,medium
ZRC,ZRC,futures_only_delisting,FUTURES_ONLY_DELISTING,,4f8e03121fccb1ed,FUTURES_CONTRACT_DELISTING_ANNOUNCED,,ZRCUSDT,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,,1.0,high
ZRO,ZRO,seed_tag_only,SEED_TAG_ONLY,,ef5d83a3f122c7c9,SEED_TAG_ADDED,ZROUSDT,ZROUSDT,,54.0,18.0,0.0,0.0,18.0,0.3333333333333333,0.0,no,true_data_gap_heavy,0.883,high
ZRX,ZRX,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,c86b6b12ee2b0520,SPOT_PAIR_REMOVED,ZRXUSDT,ZRXUSDT,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,no,pair_removal_control_only,0.7,medium
