token_entity_id,token_symbol,final_outcome,primary_scenario,secondary_flags,anchor_event_id,anchor_event_type,return_1h,return_24h,return_7d,return_30d,return_90d,alt_adj_return_24h,alt_adj_return_30d,alt_adj_return_90d,recovery_90_sustained,recovery_100_sustained,never_recovered,pump20_flag,pump_and_dump_flag,fallback_used,manual_review_required
FIS,FIS,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED,b61c4ff537847d96,MONITORING_TAG_ADDED,-0.0054602184087364,-0.078003120124805,-0.2012480499219968,-0.3845553822152886,-0.1170046801872075,-0.041407297971982,-0.3244758309598242,-0.3828738673567162,yes,yes,no,no,no,yes,no
FLM,FLM,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED,725932a8252a9eab,MONITORING_TAG_ADDED,-0.0954773869346734,-0.1155778894472361,-0.1457286432160803,0.8391959798994975,0.6884422110552761,-0.127189069535948,0.753182762292487,0.6634778067257553,yes,yes,no,no,no,yes,no
FLOKI,FLOKI,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,a4f1b1a95f1ee632,SPOT_PAIR_REMOVED,-0.0102389078498293,0.093174061433447,0.0484641638225253,0.0658703071672353,5.778498293515358,0.0156298327477921,-0.0147819167375242,5.266337072687917,,,,no,no,no,no
FLOW,FLOW,tag_removed,TAG_REMOVED_BUT_NOT_RECOVERED,,6a25698db0b92de7,MONITORING_TAG_ADDED,-0.0853658536585366,0.0487804878048778,0.121951219512195,-0.3871951219512195,-0.639390243902439,0.015895663073307,-0.2001537491291638,-0.3349059384595549,no,no,no,no,no,no,no
FLUX,FLUX,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,d393045e377b8d9a,SPOT_PAIR_REMOVED,-0.0025288002247823,-0.0457993818488339,-0.0972183197527395,0.151447035684181,0.427367237988199,-0.0336902025943883,-0.3065595574969433,-0.6456391718703192,,,,no,no,no,no
FOGO,FOGO,seed_tag_only,SEED_TAG_ONLY,,427ea11fd57b7745,SEED_TAG_ADDED,,,,,,,,,,,unknown,no,no,no,no
FOOTBALL,FOOTBALL,futures_only_delisting,FUTURES_ONLY_DELISTING,,8faa937cb096340d,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.0149820478598418,0.0288174145158559,0.190819031148373,0.190819031148373,,0.0948017193478797,0.3562483682922702,,yes,yes,no,no,no,no,no
FOR,FOR,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PROVIDER_UNAVAILABLE,419b41fc1bb70d43,MONITORING_TAG_ADDED,0.0125944584382871,-0.0374235336451961,-0.0492983087441525,-0.2641237855343649,-0.4530406621086721,-0.018929008028891,-0.0833799632509244,-0.2480191498060605,no,no,yes,no,no,no,no
FORTH,FORTH,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE,9499c53655bc3991,MONITORING_TAG_ADDED,-0.0208574739281576,-0.0405561993047508,0.0440324449594438,-0.6784472769409038,,-0.0090907724487622,-0.613265445358961,,yes,yes,no,no,no,yes,no
FRONT,FRONT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,9ac851563f0cc36c,SPOT_PAIR_REMOVED,0.0080381065793391,0.0345340875260493,-0.0711521286097052,0.1949985114617445,0.4144090503125932,-0.0405452829882087,-0.0910974211586854,0.0178532322245429,,,,no,no,no,no
FTM,FTM,futures_only_delisting,FUTURES_ONLY_DELISTING,,353bf81a7f882b46,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.0032297133629389,-0.0076705692369802,-0.0270488494146144,-0.0270488494146144,-0.0270488494146144,0.0039028193435492,0.1689656493394752,0.0256065587350455,yes,no,no,no,no,no,no
FUN,FUN,delisted_after_tag,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE;PUMP_MANUAL_REVIEW;SUSPICIOUS_FALLBACK_SPIKE;TAG_TO_DELISTING,24a0f7579654e736,MONITORING_TAG_ADDED,-0.1010638297872339,-0.1124620060790273,0.0486322188449848,0.0965045592705169,,-0.0809965792230387,0.1616863908524597,,yes,yes,no,yes,yes,yes,yes
FXS,FXS,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,ad72b3a4004d43c1,SPOT_PAIR_REMOVED,0.0049943612050911,0.0388271306589336,0.2827452875785403,0.4333816658611247,0.47269212179797,0.0024592372506055,0.1416242983134165,0.0448724456342582,,,,no,no,no,no
GALA,GALA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,4fb5990c69bed4f5,SPOT_PAIR_REMOVED,-0.0095036958817317,-0.0195353748680041,-0.2328405491024286,-0.0834213305174234,-0.2492080253431889,0.0007937300954489,-0.0394118407846349,-0.1344390503456191,,,,no,no,no,no
GAS,GAS,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,6468d04bd9805424,SPOT_PAIR_REMOVED,-0.0003939592908732,0.0135259356533157,0.0512147078135261,-0.0583059750492449,-0.1608667104399213,-0.0178320079130552,-0.4768735091826144,-0.6358028761113554,,,,no,no,no,no
GBP,GBP,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,c940fc07f98491be,SPOT_PAIR_REMOVED,0.0,-0.0378086419753086,-0.0347222222222223,-0.0439814814814814,,-0.0741765353836367,-0.3357388490291896,,,,,no,no,no,no
GENIUS,GENIUS,seed_tag_only,SEED_TAG_ONLY,,7bc8d529097b0cc2,SEED_TAG_ADDED,,,,,,,,,yes,yes,no,no,no,no,no
GFT,GFT,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,FALLBACK_PROVIDER_UNAVAILABLE,5edb3573d0fb2768,SPOT_TOKEN_DELISTING_ANNOUNCED,-0.031890660592255,-0.1678056188306758,-0.8511769172361427,,,-0.2021618419988246,,,no,no,no,no,no,no,no
GHST,GHST,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED,fc33d59d02e3d720,MONITORING_TAG_ADDED,-0.0225225225225225,-0.054054054054054,-0.0765765765765766,-0.2387387387387387,-0.6013963963963964,-0.0582343642064365,-0.2105046564374545,-0.3606804342116939,yes,no,no,no,no,yes,no
GIGGLE,GIGGLE,seed_tag_only,SEED_TAG_ONLY,,18e11f948d6d38ba,SEED_TAG_ADDED,,,,,,,,,no,no,no,no,no,no,no
GLMR,GLMR,futures_only_delisting,FUTURES_ONLY_DELISTING,,e0c46ae28147b5be,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.0031718368769605,0.0097594980829558,-0.0965493203206692,-0.0965493203206692,-0.0965493203206692,0.0031930120352186,-0.1776789065309096,0.1143988773430269,yes,yes,no,no,no,no,no
GMT,GMT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,97290c3321443c55,SPOT_PAIR_REMOVED,0.0120593692022263,0.0834879406307977,0.1883116883116882,0.36873840445269,0.0946196660482372,0.0471200472224696,0.0769810369049818,-0.3332000101154745,,,,no,no,no,no
GMX,GMX,unknown,UNKNOWN_MANUAL_REVIEW,,8b0c3844b9be5c0c,SEED_TAG_REMOVED,,,,,,,,,,,,no,no,no,yes
GNS,GNS,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,36c5f050ddb4ccdb,SPOT_PAIR_REMOVED,-0.0062573328118888,-0.0025420414548298,-0.1228001564333203,-0.3314430973797418,-0.422761048103246,-0.0165253390822671,-0.1513939493476289,-0.1494583961402426,,,,no,no,no,no
GPS,GPS,tag_removed,TAG_REMOVED_BUT_NOT_RECOVERED,PRE_ANNOUNCEMENT_DUMP;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,5fa3fcfa690cf833,MONITORING_TAG_ADDED,0.019031141868512,-0.1384083044982699,-0.3442906574394463,-0.6384083044982699,-0.6384083044982699,-0.0962407681332877,-0.4777796481033916,-0.5789282525145675,no,no,no,no,no,no,no
GRT,GRT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,0f2e14d1b62e1f15,SPOT_PAIR_REMOVED,0.0,0.0831758034026464,0.265595463137996,0.4177693761814742,0.4971644612476371,0.0312850931721942,0.1329631738923237,-0.1398978634180149,,,,no,no,no,no
GTC,GTC,still_tagged,SLOW_BLEED_AFTER_TAG,,084e900636ac5fbe,MONITORING_TAG_ADDED,0.0,-0.0309278350515463,-0.134020618556701,-0.2268041237113403,,-0.000301873210231,-0.1548907955711178,,yes,yes,no,no,no,no,no
GUN,GUN,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,5d3c58ac043661d8,SPOT_PAIR_REMOVED,-0.0084092501751927,-0.0182200420462508,-0.2039243167484232,-0.3903293622985284,-0.45760336370007,-0.0034920993272468,-0.4025755623499772,-0.5480456191383187,,,,no,no,no,no
HAEDAL,HAEDAL,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,25734b9364bf329a,SPOT_PAIR_REMOVED,0.0090252707581226,-0.0072202166064981,-0.0920577617328519,-0.2202166064981948,-0.5108303249097472,-0.0355215554270257,-0.1426354602096887,-0.1934067996818615,,,,no,no,no,no
HARD,HARD,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PROVIDER_UNAVAILABLE,c54abb522c3fe7f3,MONITORING_TAG_ADDED,-0.0256198347107436,-0.1735537190082644,-0.3520661157024793,-0.2140495867768594,0.0735537190082644,-0.1705913872098256,-0.2424478792064521,0.0646001513508259,yes,yes,no,no,no,no,no
HBAR,HBAR,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,d20f2f19405ffd96,SPOT_PAIR_REMOVED,0.0136986301369863,0.0667808219178083,0.0582191780821916,0.2705479452054795,0.2876712328767123,0.0304129285094802,-0.0212094223422286,-0.1401484432869993,,,,no,no,no,no
HEI,HEI,still_tagged,NO_CLEAR_REACTION,,ee200e0e804f9834,MONITORING_TAG_ADDED,-0.0030864197530863,0.0277777777777779,,,,0.0774913102731519,,,no,no,no,no,no,no,no
HEMI,HEMI,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,41eee77f9977ffc6,SPOT_PAIR_REMOVED,0.0062499999999998,0.0187499999999998,-0.1,-0.278125,-0.555,0.0084743287076702,0.055815084353022,-0.2443194238070669,,,,no,no,no,no
HFT,HFT,still_tagged,NO_CLEAR_REACTION,,70cb64249d0273f1,MONITORING_TAG_ADDED,-0.0081300813008129,-0.0162601626016261,,,,0.0334533698937479,,,no,no,no,no,no,no,no
HIFI,HIFI,delisted_after_tag,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE;TAG_TO_DELISTING,2c99c44cb7fd8609,MONITORING_TAG_ADDED,-0.0371373307543519,-0.0820116054158607,-0.521083172147002,-0.7156673114119922,-0.7063829787234043,-0.1186369914123987,-0.7080556331072572,-0.900830692383698,no,no,no,yes,yes,yes,no
HIGH,HIGH,still_tagged,NO_CLEAR_REACTION,,8fa523c997c7d4f5,MONITORING_TAG_ADDED,-0.0172413793103448,-0.0172413793103448,1.525862068965517,0.8448275862068964,,-0.0047881950429371,0.759971347274273,,yes,yes,no,no,no,no,no
HIPPO,HIPPO,futures_only_delisting,FUTURES_ONLY_DELISTING,,457ad61afef61621,FUTURES_CONTRACT_DELISTING_ANNOUNCED,-0.2008974097491332,-0.0571078931266572,-0.5992249643075669,-0.5992249643075669,,-0.0566180465159095,-0.6515719992745984,,no,no,no,no,no,no,no
HIVE,HIVE,spot_pair_removed_only,PAIR_REMOVAL_ONLY,PRE_ANNOUNCEMENT_WEAKNESS;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,b45ed3549ffe30c0,SPOT_PAIR_REMOVED,-0.0070033173608552,-0.1124216734242535,-0.1441208993733873,-0.1971986730556579,-0.4964983413195724,-0.0421035533036247,-0.1766634203733664,-0.3566661600444819,,,,no,no,no,no
HMSTR,HMSTR,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,0d763962e686ac67,SPOT_PAIR_REMOVED,-0.0029960053262317,-0.0602529960053263,0.0346205059920106,0.131491344873502,-0.3268974700399468,0.0056055165769387,0.1248949001157035,0.0251699129668103,,,,no,no,no,no
HOLO,HOLO,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,4c0d625ccc95e780,SPOT_PAIR_REMOVED,0.0172910662824206,-0.0504322766570605,0.0187319884726224,-0.1657060518731988,-0.1873198847262248,-0.0412754148430456,0.092706668421429,0.0773902634208092,,,,no,no,no,no
HOME,HOME,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,f54d6316f53519f6,SPOT_PAIR_REMOVED,-0.0053280053280053,-0.0096570096570097,0.0253080253080253,-0.2417582417582418,-0.1495171495171495,-0.009073072483195,0.039225251084172,0.2021731432319072,,,,no,no,no,no
HOOK,HOOK,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE,b9485d9081530016,MONITORING_TAG_ADDED,-0.0566037735849056,-0.1132075471698113,-0.0047169811320754,-0.5615094339622642,,-0.0817421203138226,-0.4963276023803213,,yes,yes,no,no,no,yes,no
HOT,HOT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,cb13b540bb5321cd,SPOT_PAIR_REMOVED,-0.0145190562613429,-0.0163339382940108,-0.0544464609800362,-0.2649727767695099,-0.2740471869328492,-0.0128105869293323,0.0368248815570484,0.0276610457010793,,,,no,no,no,no
HUMA,HUMA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,ee1e8a6904ae3dbb,SPOT_PAIR_REMOVED,0.0015366884364194,0.0361121782558586,0.2431809450633884,0.0610833653476756,0.2078371110257395,0.0060877279125522,0.2815139938020636,0.6189185620840645,,,,no,no,no,no
HYPER,HYPER,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,57e00e9d28f3afbb,SPOT_PAIR_REMOVED,-0.0137376879212026,-0.0018144116122342,-0.0889061689994815,-0.1485225505443234,-0.5736132711249351,-0.0357482014549794,-0.1869639425651764,-0.3757455846821845,,,,no,no,no,no
ICP,ICP,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,2eb48d0a565c0ffc,SPOT_PAIR_REMOVED,0.0028660760812924,0.065659197498697,0.1109953100573215,0.2219906201146431,2.0562793121417404,0.0137684872682449,-0.0628155821745074,1.4192169874760885,,,,no,no,no,no
ICX,ICX,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,34073cf5c9fc8d60,SPOT_PAIR_REMOVED,0.0073349633251833,-0.0006112469437652,0.0672371638141811,0.4792176039119804,0.4089242053789732,0.0114979323106803,0.021211010730856,-0.6640822044795449,,,,no,no,no,no
ID,ID,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,ce9c150a08aaa29f,SPOT_PAIR_REMOVED,-0.0264042721518987,0.0184928797468353,0.2812994462025318,0.2350672468354431,0.3278777689873418,-0.0007931871389494,-0.0710461417551743,-0.2458759727495614,,,,no,no,no,no
IDEX,IDEX,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PRICE_USED;FALLBACK_PROVIDER_UNAVAILABLE,63e9d71a835421ba,MONITORING_TAG_ADDED,0.0005955926146514,-0.0303752233472305,0.185229303156641,0.6045265038713519,0.474687313877308,-0.0117557577029151,0.4315080134073263,0.0078602275609484,yes,yes,no,no,no,yes,no
IDRT,IDRT,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,,3c7fc4d113e04b96,SPOT_TOKEN_DELISTING_ANNOUNCED,,,,,,,,,unknown,unknown,unknown,no,no,no,no
ILV,ILV,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,58be564f5083d9ab,SPOT_PAIR_REMOVED,0.0071270582452691,-0.0437453919882034,0.1484394200049152,1.0511182108626196,1.1553207176210374,-0.0323340377891367,0.4648847623890079,0.0704401819202409,,,,no,no,no,no
IMX,IMX,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,9c394b2bd04db6a5,SPOT_PAIR_REMOVED,-0.0221837633731907,0.0213971050975454,0.0671806167400881,1.2443360604153555,1.9325047199496537,0.0021110382117606,0.938222671824738,1.3587509782127505,,,,no,no,no,no
INIT,INIT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,18b3700b4756bea8,SPOT_PAIR_REMOVED,0.0051768766177739,0.0284728213977567,0.0914581535806728,-0.1449525452976704,-0.3244176013805004,0.0052350858200511,-0.0633263649032779,-0.0212444674585766,,,,no,no,no,no
INJ,INJ,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,828730df7f095801,SPOT_PAIR_REMOVED,0.0010893246187364,-0.0065359477124182,-0.0406681190994915,-0.2254901960784314,-0.3311546840958604,0.0106190850698083,-0.0472787688224256,-0.1219808536883392,,,,no,no,no,no
IO,IO,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,df80f83c23684ec2,SPOT_PAIR_REMOVED,0.0126582278481013,0.0,-0.0253164556962025,-0.360759493670886,-0.379746835443038,-0.0102756712923295,-0.0268194093178638,-0.0690662592501048,,,,no,no,no,no
IOST,IOST,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,5ff990f81abc62a3,SPOT_PAIR_REMOVED,0.0,0.0036855036855036,0.011056511056511,0.1535626535626537,0.2248157248157247,-0.0023020879683378,-0.0204638402641986,-0.1534085030703686,,,,no,no,no,no
IOTA,IOTA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,6c08529d4df1a647,SPOT_PAIR_REMOVED,-0.0027777777777776,-0.0368055555555555,0.0902777777777779,0.26875,0.721527777777778,-0.0253942013564887,-0.3174834484736116,-0.3633527579230184,,,,no,no,no,no
IOTX,IOTX,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,5e378eaed92f7adf,SPOT_PAIR_REMOVED,-0.0163447251114413,0.0574541852402179,0.1718672610203071,0.2481426448736998,1.0356612184249627,0.0381681183544331,-0.0579707437169175,0.4619074766880595,,,,no,no,no,no
IR,IR,futures_only_delisting,FUTURES_ONLY_DELISTING,,34670afd6085b657,FUTURES_CONTRACT_DELISTING_ANNOUNCED,0.0309671272034302,-0.2108146736541211,-0.4785612196283945,-0.4785612196283945,,-0.2156825220458828,-0.4715553818725886,,no,no,no,no,no,no,no
IRIS,IRIS,delisted_after_tag,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,FALLBACK_PRICE_USED;TAG_TO_DELISTING,92f6841824deef01,MONITORING_TAG_ADDED,-0.0176946410515672,-0.1718907987866532,-0.3119312436804853,-0.1804853387259858,-0.1905965621840242,-0.1689284669882144,-0.2088836311555784,-0.1995501298414627,yes,no,no,yes,yes,yes,no
JASMY,JASMY,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,412203df3dc86de1,SPOT_PAIR_REMOVED,-0.0216709438266324,0.0470487596236097,0.1303108069575134,0.5246649558026804,0.3698317650413458,0.0277626927378249,0.2185515672120629,-0.2039219766955573,,,,no,no,no,no
JOE,JOE,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,30b49131b6647dd2,SPOT_PAIR_REMOVED,-0.0004508566275923,-0.0419296663660956,0.1568981064021641,0.78809738503156,1.328674481514878,-0.0305183121670288,0.2018639365579483,0.2437939458140816,,,,no,no,no,no
JTO,JTO,seed_tag_only,SEED_TAG_ONLY,,39f6e86d4b3ad84a,SEED_TAG_ADDED,,,,,,,,,yes,yes,no,no,no,no,no
JUP,JUP,seed_tag_only,SEED_TAG_ONLY,,05c2236aa6c9e97e,SEED_TAG_ADDED,,,,,,,,,yes,yes,no,no,no,no,no
JUV,JUV,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,e96d006cbeb8d3b4,SPOT_PAIR_REMOVED,-0.0056710775047259,-0.0189035916824197,-0.0642722117202269,0.0245746691871455,,0.0037467751134206,0.0478083789070654,,,,,no,no,no,no
KAITO,KAITO,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,3fdaac194e0353ad,SPOT_PAIR_REMOVED,0.0149449941188681,-0.0159828409326784,0.1278627274614268,-0.052653428353975,-0.3052653428353975,-0.0067118555016622,-0.3270486795187423,-0.7534175247124926,,,,no,no,no,no
KAT,KAT,seed_tag_only,SEED_TAG_ONLY,,69d2030533afafdf,SEED_TAG_ADDED,,,,,,,,,,,unknown,no,no,no,no
KAVA,KAVA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,85c1727fd2727a51,SPOT_PAIR_REMOVED,-0.0142630744849445,0.0095087163232963,0.1061806656101425,0.2171156893819334,0.1077654516640251,-0.0097773505624884,-0.0889976992086839,-0.465988290072878,,,,no,no,no,no
KDA,KDA,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,FALLBACK_PRICE_USED;PRE_ANNOUNCEMENT_WEAKNESS;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,28b99dfcb851026e,SPOT_TOKEN_DELISTING_ANNOUNCED,-0.0659163987138263,-0.2717041800643086,-0.4790996784565916,-0.8221864951768488,-0.8472025723472669,-0.2825757891347329,-0.6143391323269078,-0.5448485109020768,no,no,no,no,no,yes,no
KERNEL,KERNEL,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,14ae58f86b50f8dd,SPOT_PAIR_REMOVED,0.0066777963272119,-0.1886477462437396,0.1385642737896493,0.2554257095158598,0.0851419031719533,-0.0826744195778339,0.3074134273262586,0.0550160320766284,,,,no,no,no,no
KEY,KEY,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PROVIDER_UNAVAILABLE,0af050f2f61a9816,MONITORING_TAG_ADDED,-0.0302495588605998,-0.0617595160070582,-0.0370557096042349,-0.1777161583060247,,-0.0783605067914257,-0.2825327152376189,,yes,no,no,no,no,no,no
KITE,KITE,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,c6f9e1fdcbe8803b,SPOT_PAIR_REMOVED,-0.0018639328984156,0.0717614165890028,0.3522833178005591,1.0596458527493011,0.3960857409133269,0.0744964235513863,1.3063419964385163,0.6262185861311863,,,,no,no,no,no
KMD,KMD,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PROVIDER_UNAVAILABLE,2a7c0c057f11d40d,MONITORING_TAG_ADDED,-0.0207039337474119,-0.0652173913043477,-0.0590062111801242,-0.8312629399585921,,-0.0286215691515248,-0.7711833887031276,,yes,no,no,no,no,no,no
KMNO,KMNO,seed_tag_only,SEED_TAG_ONLY,,9906d91d4c830c11,SEED_TAG_ADDED,,,,,,,,,yes,no,no,no,no,no,no
KNC,KNC,spot_pair_removed_only,PAIR_REMOVAL_ONLY,PRE_ANNOUNCEMENT_WEAKNESS;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,83c873b334bdfcc3,SPOT_PAIR_REMOVED,0.014388489208633,-0.0575539568345322,0.0906474820143885,0.1179856115107915,-0.0661870503597121,-0.0461426026354654,-0.4682478369628201,-1.1510675860605086,,,,no,no,no,no
KP3R,KP3R,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PROVIDER_UNAVAILABLE,6349e349f6963185,MONITORING_TAG_ADDED,-0.0080299197008029,-0.1071389286107138,-0.1523484765152347,-0.2229677703222967,0.0830491695083048,-0.1115712219975203,-0.2211846435114381,-0.3531887007028066,yes,no,no,no,no,no,no
KSM,KSM,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,4a3259dd8cc7c972,SPOT_PAIR_REMOVED,-0.0036900369003689,-0.0036900369003689,-0.1863468634686346,-0.1143911439114391,-0.0977859778597786,-0.0099176719533376,-0.0449609500796075,-0.0141704903777345,,,,no,no,no,no
LA,LA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,ca671d105c48dbf6,SPOT_PAIR_REMOVED,0.004423800044238,-0.0696748506967486,-0.0415837204158371,-0.2939615129396151,-0.5430214554302145,-0.0713013939941674,-0.1365957321655548,-0.2014933359666108,,,,no,no,no,no
LAYER,LAYER,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,5671c35635c27254,SPOT_PAIR_REMOVED,-0.004982206405694,-0.0391459074733095,-0.2491103202846976,-0.1665480427046264,-0.5,-0.0354685627756316,0.0490267522202781,-0.1896311595364724,,,,no,no,no,no
LAZIO,LAZIO,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,0bc5acb7db2ffb27,SPOT_PAIR_REMOVED,0.0035608308605341,-0.0243323442136499,-0.0373887240356082,0.1454005934718101,0.1281899109792283,-0.0122231649592043,-0.3126059997093142,-0.9448164988792898,,,,no,no,no,no
LDO,LDO,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,7b7dca10f5bbca5a,SPOT_PAIR_REMOVED,-0.0016465422612513,0.0164654226125138,0.0697036223929747,0.3111964873765092,0.6591657519209659,-0.0354252876179383,0.0263902850873586,0.0221034272553138,,,,no,no,no,no
LEVER,LEVER,delisted_after_tag,TAG_TO_DELISTING_TO_COLLAPSE,FALLBACK_PROVIDER_UNAVAILABLE;PRE_ANNOUNCEMENT_DUMP;PRE_ANNOUNCEMENT_WEAKNESS;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,3f5bbe904576db02,MONITORING_TAG_ADDED,-0.0274809160305343,-0.1389312977099235,-0.0748091603053434,-0.3358778625954198,,-0.1755566837064615,-0.3282661842906848,,yes,yes,no,no,no,no,no
LINA,LINA,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,FALLBACK_PROVIDER_UNAVAILABLE,028ddc85ac40eb5b,SPOT_TOKEN_DELISTING_ANNOUNCED,-0.0876320696084524,-0.4909881914232442,-0.7905531385954009,,,-0.4886248511535481,,,no,no,yes,no,no,no,no
LINEA,LINEA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,PRE_ANNOUNCEMENT_DUMP;PRE_ANNOUNCEMENT_WEAKNESS;PRICE_MOVED_BEFORE_OFFICIAL_ANNOUNCEMENT,1a737935b6c5975a,SPOT_PAIR_REMOVED,-0.0142405063291138,0.0253164556962024,-0.2990506329113924,-0.4794303797468354,-0.4378164556962025,0.0175873145776077,-0.2265569769823754,-0.2296064226736633,,,,no,no,no,no
LINK,LINK,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,755b29c2ec4f2df6,SPOT_PAIR_REMOVED,0.0023237800154918,-0.0392225899584536,-0.0430955566509401,-0.0472501936483347,-0.1444264488416309,-0.0286312408894905,-0.1475624751696401,-0.1603204455116555,,,,no,no,no,no
LISTA,LISTA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,8e04fd9fdee754d6,SPOT_PAIR_REMOVED,-0.004907621247113,0.0352193995381062,-0.0906466512702077,-0.1385681293302539,-0.3715357967667436,-0.0228445813454283,-0.0399584325141641,-0.0637802627472042,,,,no,no,no,no
LIT,LIT,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,31f3ec3b01412b9f,SPOT_PAIR_REMOVED,0.0073439412484699,0.0195838433292534,0.0159118727050184,0.2068543451652387,-0.0563035495716033,-0.0167840500790746,-0.0849030223824695,-0.4841232257353151,,,,no,no,no,no
LOKA,LOKA,spot_pair_removed_only,PAIR_REMOVAL_ONLY,,e616b57d39d7a1d5,SPOT_PAIR_REMOVED,0.0105355575065846,0.0374597600234123,-0.1334503950834066,-0.3394790752121743,0.1047702663154814,0.1198155139343972,-0.2560702112131464,-0.198823658419894,,,,no,no,no,no
LOOM,LOOM,delisted_without_known_tag,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,FALLBACK_PROVIDER_UNAVAILABLE,bcffb8b6dc13c97c,SPOT_TOKEN_DELISTING_ANNOUNCED,-0.0233869283775318,0.0018793067446229,-0.0313217790770515,,,-0.0045119490049198,,,yes,no,no,no,no,no,no
