event_id,token_entity_id,token_symbol,event_type,scenario,event_time,symbol_pair,market_type,is_research_eligible,data_quality_score,confidence_level,entry_reference_price,entry_reference_type,return_1h,return_4h,return_24h,return_7d,return_30d,max_adverse_excursion_24h,max_favorable_excursion_24h,max_adverse_excursion_7d,max_favorable_excursion_7d,time_to_mfe,time_to_mae,post_event_low_time,post_event_high_time,rebound_after_initial_drop,vwap_reclaim_failure,sustained_close_above_entry,sustained_close_below_entry,path_data_available_24h,path_data_available_7d
0af050f2f61a9816,KEY,KEY,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2024-10-03T07:00:05Z,KEYUSDT,spot,no,0.794,medium,0.003967,event_price,-0.0302495588605998,-0.0857070834383665,-0.0617595160070582,-0.0370557096042349,-0.1777161583060247,0.05293672800604998,0.15185830429732872,0.0027728762288883324,0.15185830429732872,9.998611111111112,0.9986111111111111,2024-10-03T17:00:00Z,2024-10-03T08:00:00Z,no,no,no,yes,yes,yes
2a7c0c057f11d40d,KMD,KMD,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2025-06-05T05:00:18Z,KMDUSDT,spot,no,0.781,medium,0.0966,event_price,-0.0207039337474119,-0.1376811594202899,-0.0652173913043477,-0.0590062111801242,-0.8312629399585921,0.09627329192546563,0.17661388550548107,0.21739130434782594,0.17661388550548107,3.995,62.995,2025-06-05T09:00:00Z,2025-06-07T20:00:00Z,yes,yes,yes,yes,yes,yes
9906d91d4c830c11,KMNO,KMNO,SEED_TAG_ADDED,SEED_TAG_ONLY,2025-05-06T11:25:20Z,KMNOUSDT,spot,no,0.75,medium,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
6349e349f6963185,KP3R,KP3R,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2024-01-04T07:00:09Z,KP3RUSDT,spot,no,0.8,medium,90.91,event_price,-0.0080299197008029,-0.1083489165108347,-0.1071389286107138,-0.1523484765152347,-0.2229677703222967,0.061269387306126966,0.14930467762326183,0.010779892201078,0.2804225352112675,148.9975,0.9975,2024-01-10T12:00:00Z,2024-01-04T08:00:00Z,no,no,no,yes,yes,yes
3f5bbe904576db02,LEVER,LEVER,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2025-05-07T08:00:33Z,LEVERUSDT,spot,no,0.703,medium,0.000655,event_price,-0.0274809160305343,0.0244274809160305,-0.1389312977099235,-0.0748091603053434,-0.3358778625954198,0.10381679389312981,0.41163793103448265,0.13129770992366407,0.21296296296296302,53.990833333333335,87.99083333333333,2025-05-09T14:00:00Z,2025-05-11T00:00:00Z,yes,yes,no,yes,yes,yes
028ddc85ac40eb5b,LINA,LINA,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,2025-03-21T05:50:20Z,LINAUSDT,spot,no,0.781,medium,0.001609,event_price,-0.0876320696084524,-0.1963952765692976,-0.4909881914232442,-0.7905531385954009,,0.0807955251709136,1.637704918032787,0.0807955251709136,4.258169934640523,160.1611111111111,0.16111111111111112,2025-03-27T22:00:00Z,2025-03-21T06:00:00Z,no,yes,no,yes,yes,yes
bcffb8b6dc13c97c,LOOM,LOOM,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,2024-08-12T07:00:11Z,LOOMUSDT,spot,no,0.625,low,0.04789,event_price,-0.0233869283775318,-0.0054291083733556,0.0018793067446229,-0.0313217790770515,,0.06702860722489024,0.05438132981065613,0.06702860722489024,0.05044966001316076,103.99694444444444,4.996944444444445,2024-08-16T15:00:00Z,2024-08-12T12:00:00Z,no,yes,yes,yes,yes,yes
5ee0d43cf83437cb,LRC,LRC,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2026-03-06T08:29:56Z,LRCUSDT,spot,no,0.788,medium,0.032,event_price,-0.0196874999999999,-0.025,0.0499999999999998,-0.0421875,-0.453125,0.055624999999999813,0.05263157894736836,0.07156249999999997,0.06312292358803995,117.50111111111111,24.50111111111111,2026-03-11T06:00:00Z,2026-03-07T09:00:00Z,no,no,no,yes,yes,yes
0631e6fcafde1f7a,LTC,LTC,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2023-08-17T10:05:04Z,LTCBUSD,futures,no,0.825,medium,74.96,event_price,0.0001334044823906,-0.0074706510138738,-0.1330042689434365,-0.1266008537886872,-0.1266008537886872,0.008804695837780319,0.40112149532710273,0.008804695837780319,0.40112149532710273,10.915555555555555,2.9155555555555557,2023-08-17T21:00:00Z,2023-08-17T13:00:00Z,no,yes,no,yes,yes,yes
df810f78fc4e4193,LTO,LTO,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2025-04-03T07:00:36Z,LTOUSDT,spot,no,0.8,medium,0.0307,event_price,-0.1172638436482085,-0.009771986970684,0.1205211726384365,-0.0716612377850163,0.560260586319218,0.21824104234527697,0.2429149797570851,0.5798045602605864,0.2429149797570851,1.99,24.99,2025-04-03T09:00:00Z,2025-04-04T08:00:00Z,yes,no,yes,yes,yes,yes
59dfaef9b99df315,MATIC,MATIC,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2023-08-10T09:00:04Z,MATICBUSD,futures,no,0.825,medium,0.6868,event_price,0.0081537565521259,0.0151426907396623,-0.0066977285963889,-0.0978450786255095,-0.0978450786255095,0.02154921374490404,0.009554608261061137,0.02154921374490404,0.1399170124481326,155.9988888888889,2.9988888888888887,2023-08-16T21:00:00Z,2023-08-10T12:00:00Z,no,no,no,yes,yes,yes
7b533ec87aebacf6,MAVIA,MAVIA,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2024-12-06T03:00:04Z,MAVIAUSDT,futures,no,0.75,medium,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
fb4cbaedb67a967c,MBL,MBL,MONITORING_TAG_ADDED,TAG_REMOVED_AND_RECOVERED,2024-07-01T07:00:03Z,MBLUSDT,spot,yes,1.0,high,0.002659,event_price,-0.0124106807070327,-0.0218127115456938,-0.0278300112824368,-0.166980067694622,0.0293343362166227,0.009778112072207579,0.033825816485225424,0.004136893569010924,0.5641176470588236,82.99916666666667,4.9991666666666665,2024-07-04T18:00:00Z,2024-07-01T12:00:00Z,no,no,yes,yes,yes,yes
89466c1eb51993df,MBOX,MBOX,MONITORING_TAG_ADDED,TEMPORARY_PANIC_THEN_RECOVERY,2026-03-06T08:29:56Z,MBOXUSDT,spot,yes,0.992,high,0.0186,event_price,-0.0376344086021505,-0.0537634408602148,-0.118279569892473,-0.1344086021505376,-0.3064516129032257,0.037634408602150726,0.16249999999999987,0.2580645161290325,0.19999999999999996,45.50111111111111,64.50111111111111,2026-03-08T06:00:00Z,2026-03-09T01:00:00Z,yes,yes,no,yes,yes,yes
9f755b05acbad2ef,MDT,MDT,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,2025-06-05T05:00:18Z,MDTUSDT,spot,no,0.793,medium,0.02247,event_price,0.0102358700489542,-0.0792167334223409,-0.0987983978638183,-0.213618157543391,-0.4432576769025367,0.07120605251446377,0.15765069551777433,0.03916332888295493,0.23055859802847767,161.995,1.995,2025-06-11T23:00:00Z,2025-06-05T07:00:00Z,no,yes,no,yes,yes,yes
92ea1ce575290a09,MDX,MDX,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,2024-01-04T07:00:09Z,MDXUSDT,spot,no,0.8,medium,0.0761,event_price,-0.0459921156373193,-0.0591327201051249,-0.0788436268068332,-0.1445466491458606,-0.2089356110381077,0.09592641261498036,0.1274074074074074,0.01051248357424428,0.3374340949033392,133.9975,0.9975,2024-01-09T21:00:00Z,2024-01-04T08:00:00Z,no,yes,no,yes,yes,yes
356e1e93fa2204a5,ME,ME,SEED_TAG_ADDED,SEED_TAG_ONLY,2024-12-10T07:22:20Z,MEUSDT,spot,no,0.872,high,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
79658d70d90030f8,MEGA,MEGA,SEED_TAG_ADDED,SEED_TAG_ONLY,2026-04-30T09:07:29Z,MEGAUSDT,spot,no,0.708,medium,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
1a5d61079fcff667,MET,MET,SEED_TAG_ADDED,SEED_TAG_ONLY,2025-11-13T10:00:26Z,METUSDT,spot,no,0.75,medium,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
a4d8a96d0a71139c,METIS,METIS,SEED_TAG_ADDED,SEED_TAG_ONLY,2024-03-11T07:59:30Z,METISUSDT,spot,no,0.883,high,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
e11330f2294350e7,MILK,MILK,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2025-12-01T08:14:23Z,MILKUSDT,futures,yes,1.0,high,0.02042,event_price,-0.0714985308521057,-0.0519098922624878,-0.0778648383937317,-0.5063663075416258,-0.5063663075416258,0.06807051909892259,0.13381454747362564,-0.0009794319294809117,1.2414928649835346,95.76027777777777,0.7602777777777778,2025-12-05T08:00:00Z,2025-12-01T09:00:00Z,no,yes,no,yes,yes,yes
d83b4d4e12311776,MLN,MLN,MONITORING_TAG_ADDED,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,2026-04-14T02:30:06Z,MLNUSDT,spot,no,0.773,medium,3.14,event_price,-0.0318471337579617,-0.0254777070063694,-0.015923566878981,-0.0477707006369426,-0.1082802547770701,0.006369426751592355,0.05723905723905731,0.4426751592356688,0.16728624535315983,140.49833333333333,109.49833333333333,2026-04-19T23:00:00Z,2026-04-18T16:00:00Z,no,no,no,yes,yes,yes
018313d3408ec969,MOB,MOB,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2024-01-04T07:00:09Z,MOBUSDT,spot,yes,1.0,high,0.471,event_price,-0.0233545647558385,-0.0806794055201698,-0.0955414012738853,-0.2208067940552016,-0.3324840764331209,0.02547770700636942,0.22020725388601026,0.023354564755838636,0.3771929824561402,46.9975,91.9975,2024-01-06T06:00:00Z,2024-01-08T03:00:00Z,yes,no,no,yes,yes,yes
18140f8172feb64b,MOVE,MOVE,MONITORING_TAG_ADDED,SLOW_BLEED_AFTER_TAG,2025-05-07T08:00:33Z,MOVEUSDT,spot,yes,1.0,high,0.1601,event_price,-0.0268582136164896,-0.0074953154278574,0.0106183635227983,0.349156777014366,-0.146158650843223,0.030605871330418477,0.04640522875816999,0.556527170518426,0.04640522875816999,1.9908333333333332,87.99083333333333,2025-05-07T10:00:00Z,2025-05-11T00:00:00Z,yes,no,yes,yes,yes,yes
251d2bba37e3dd64,MULTI,MULTI,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,2024-02-06T07:00:12Z,MULTIUSDT,spot,yes,1.0,high,1.727,event_price,-0.0492182976259411,-0.1123335263462652,-0.2188766647365374,-0.267515923566879,-0.3512449334105385,0.08511870295309776,0.43677204658901836,0.11233352634626526,0.5558558558558557,79.99666666666667,106.99666666666667,2024-02-09T15:00:00Z,2024-02-10T18:00:00Z,yes,yes,no,yes,yes,yes
0a9ef6cad432e9a9,MYRO,MYRO,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2025-11-10T13:45:00Z,MYROUSDT,futures,yes,1.0,high,0.01874,event_price,-0.1590181430096051,-0.1995731056563501,-0.3287086446104589,-0.4658484525080042,-0.4658484525080042,0.24919957310565644,0.5052208835341365,0.07790821771611522,0.8929292929292927,90.25,0.25,2025-11-14T08:00:00Z,2025-11-10T14:00:00Z,no,yes,no,yes,yes,yes
72600e163d7457e0,NEIRO,NEIRO,SEED_TAG_ADDED,SEED_TAG_ONLY,2024-09-16T05:45:02Z,NEIROUSDT,spot,no,0.883,high,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
a97b95d0966df1a8,NEIROETH,NEIROETH,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2025-09-22T07:30:02Z,NEIROETHUSDT,futures,yes,1.0,high,0.04118,event_price,-0.1452161243322001,-0.2853326857697912,-0.508499271491015,-0.7904322486644002,-0.7904322486644002,0.18431277319086936,1.4223529411764706,0.03618261291889269,5.002915451895044,96.49944444444445,0.49944444444444447,2025-09-26T08:00:00Z,2025-09-22T08:00:00Z,no,yes,no,yes,yes,yes
1713e6ad64f92db2,NFP,NFP,MONITORING_TAG_ADDED,NO_CLEAR_REACTION,2026-04-30T07:00:05Z,NFPUSDT,spot,yes,0.98,high,0.01255,event_price,-0.0334661354581673,-0.0661354581673308,0.0135458167330677,0.0541832669322708,,0.06374501992031867,0.09511343804537531,0.6685258964143426,0.09511343804537531,0.9986111111111111,32.99861111111111,2026-04-30T08:00:00Z,2026-05-01T16:00:00Z,yes,no,yes,yes,yes,yes
adf7b79baadd3250,NKN,NKN,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2025-04-03T07:00:36Z,NKNUSDT,spot,yes,1.0,high,0.0253,event_price,-0.0592885375494069,-0.0079051383399209,0.0592885375494072,-0.2015810276679842,0.3754940711462449,0.24505928853754955,0.11946902654867264,0.23715415019762864,0.3457446808510638,167.99,9.99,2025-04-10T07:00:00Z,2025-04-03T17:00:00Z,no,no,yes,yes,yes,yes
5b4814473eb320a9,NOM,NOM,MONITORING_TAG_ADDED,NO_CLEAR_REACTION,2026-04-30T07:00:05Z,NOMUSDT,spot,yes,0.95,high,0.0028,event_price,-0.0071428571428571,-0.0428571428571428,-0.0714285714285715,-0.0535714285714286,,0.017857142857142794,0.08949416342412464,0.010714285714285676,0.1522633744855968,150.9986111111111,1.9986111111111111,2026-05-06T14:00:00Z,2026-04-30T09:00:00Z,no,yes,no,yes,yes,yes
94faf9340260e22c,NON,NON,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,2025-03-03T09:00:03Z,,,no,0.6,low,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
d133553a8f6c79b6,NTRN,NTRN,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2026-03-13T09:00:23Z,NTRNUSDT,spot,no,0.709,medium,0.0105,event_price,-0.019047619047619,0.0095238095238094,-0.0857142857142858,-0.4666666666666667,,0.07619047619047614,0.1170212765957448,0.07619047619047614,0.9444444444444444,129.9936111111111,5.993611111111111,2026-03-18T19:00:00Z,2026-03-13T15:00:00Z,no,yes,no,yes,yes,yes
0b0fef5c55d48f0f,NULS,NULS,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2025-03-04T08:01:22Z,NULSUSDT,spot,no,0.761,medium,0.1747,event_price,-0.0091585575271894,-0.0269032627361189,-0.0497996565540926,-0.2461362335432169,-0.4676588437321122,0.10360618202633098,0.17960837272113417,0.020606754436176322,0.5584299732381801,159.97722222222222,2.977222222222222,2025-03-11T00:00:00Z,2025-03-04T11:00:00Z,no,yes,no,yes,yes,yes
3f3886d7f85907a2,OAX,OAX,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,2024-11-26T08:30:14Z,OAXUSDT,spot,no,0.8,medium,0.1055,event_price,0.0208530805687203,0.0161137440758294,-0.1260663507109004,-0.2312796208530805,,0.337440758293839,0.14177489177489178,0.8483412322274884,0.43342391304347827,50.49611111111111,74.4961111111111,2024-11-28T11:00:00Z,2024-11-29T11:00:00Z,yes,yes,no,yes,yes,yes
a1a89b2510f9f91b,OBOL,OBOL,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2025-12-01T08:14:23Z,OBOLUSDT,futures,yes,1.0,high,0.05215,event_price,0.0057526366251197,-0.0467881112176414,-0.2138063279002876,-0.3633748801534037,-0.3633748801534037,0.148993288590604,0.2287935909519323,0.029913710450623077,0.6296875,96.76027777777777,0.7602777777777778,2025-12-05T09:00:00Z,2025-12-01T09:00:00Z,no,yes,no,yes,yes,yes
a0050d837234a387,OL,OL,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2026-04-03T13:59:31Z,OLUSDT,futures,yes,0.933,high,0.00986,event_price,-0.0831643002028399,-0.1379310344827586,-0.1075050709939148,-0.2261663286004057,-0.2261663286004057,0.0040567951318457585,0.3600000000000001,0.0040567951318457585,0.3848314606741574,82.00805555555556,0.008055555555555555,2026-04-07T00:00:00Z,2026-04-03T14:00:00Z,no,no,no,yes,yes,yes
2b516f723278de6a,OMG,OMG,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,2024-06-03T03:00:20Z,OMGUSDT,spot,yes,1.0,high,0.562,event_price,-0.0142348754448399,-0.0729537366548043,-0.1797153024911032,-0.2259786476868328,-0.4111921708185054,0.06227758007117412,0.28899082568807355,0.01423487544483959,0.5742296918767509,110.99444444444444,0.9944444444444445,2024-06-07T18:00:00Z,2024-06-03T04:00:00Z,no,yes,no,yes,yes,yes
6e6a33f0d9f83771,OOKI,OOKI,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,2024-10-23T07:00:37Z,OOKIUSDT,spot,no,0.8,medium,0.000856,event_price,-0.1261682242990655,-0.1518691588785047,0.1355140186915888,-0.4147196261682242,,0.22663551401869153,0.2298850574712643,0.22429906542056077,0.6398467432950192,128.9897222222222,14.989722222222222,2024-10-28T16:00:00Z,2024-10-23T22:00:00Z,no,no,no,yes,yes,yes
4e3d60671d4e0d29,OPG,OPG,SEED_TAG_ADDED,SEED_TAG_ONLY,2026-05-22T07:18:35Z,OPGUSDT,spot,no,0.681,medium,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
4b8c3834f55076ce,ORBS,ORBS,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2024-11-29T04:00:01Z,ORBSUSDT,futures,yes,1.0,high,0.032847,event_price,0.0007002161536822,0.0068803848144425,0.1256126891344717,0.1535604469205711,0.070326057174171,0.18248241848570634,0.04671616583282878,0.23716016683410968,0.004771955584105925,0.9997222222222222,124.99972222222222,2024-11-29T05:00:00Z,2024-12-04T09:00:00Z,yes,no,yes,no,yes,yes
ed4d839107301745,ORCA,ORCA,SEED_TAG_ADDED,SEED_TAG_ONLY,2024-12-06T08:34:18Z,ORCAUSDT,spot,no,0.825,medium,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
d68ee5872a62fb71,ORDI,ORDI,SEED_TAG_ADDED,SEED_TAG_ONLY,2023-11-07T06:44:13Z,ORDIUSDT,spot,no,0.912,high,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
f3b4f1d87991a6c5,OXT,OXT,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2026-03-06T08:29:56Z,OXTUSDT,spot,no,0.78,medium,0.0174,event_price,-0.0344827586206896,-0.0459770114942528,-0.0919540229885056,0.0,-0.1379310344827585,0.011494252873563315,0.10828025477707004,0.3908045977011494,0.14473684210526305,43.50111111111111,130.5011111111111,2026-03-08T04:00:00Z,2026-03-11T19:00:00Z,yes,yes,yes,yes,yes,yes
0cc30ba0df8ec322,PDA,PDA,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2025-04-03T07:00:36Z,PDAUSDT,spot,no,0.787,medium,0.01154,event_price,0.0,-0.0225303292894281,0.0467937608318891,-0.1464471403812826,-0.1533795493934142,0.21317157712305024,0.12366114897760472,0.36308492201039866,0.3279631760644419,137.99,25.99,2025-04-09T01:00:00Z,2025-04-04T09:00:00Z,no,no,yes,yes,yes,yes
8660726da9a31951,PERL,PERL,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,2023-11-27T06:00:26Z,PERLUSDT,spot,no,0.8,medium,0.00826,event_price,0.1004842615012107,0.181598062953995,-0.1234866828087166,0.0193704600484261,,0.5714285714285714,0.17999999999999994,0.9721549636803872,0.5884615384615386,63.992777777777775,81.99277777777777,2023-11-29T22:00:00Z,2023-11-30T16:00:00Z,yes,yes,yes,yes,yes,yes
9793cd97d25ee40f,PERP,PERP,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2025-04-03T07:00:36Z,PERPUSDT,spot,yes,1.0,high,0.218,event_price,-0.0596330275229358,-0.020183486238532,0.0862385321100918,-0.1353211009174312,0.3614678899082568,0.21513761467889925,0.08999999999999986,0.21513761467889925,0.22955442752397048,164.99,9.99,2025-04-10T04:00:00Z,2025-04-03T17:00:00Z,no,no,yes,yes,yes,yes
166f11821f80f970,PHB,PHB,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2026-03-13T09:00:23Z,PHBUSDT,spot,no,0.781,medium,0.133,event_price,0.0150375939849625,0.0225563909774435,0.0300751879699248,-0.1052631578947369,-0.2706766917293233,0.06766917293233066,0.047244094488189115,0.24812030075187974,0.10833333333333339,150.9936111111111,28.99361111111111,2026-03-19T16:00:00Z,2026-03-14T14:00:00Z,no,no,yes,yes,yes,yes
31a48282d85a2000,PNT,PNT,SPOT_TOKEN_DELISTING_ANNOUNCED,DELISTED_WITHOUT_KNOWN_PRIOR_TAG,2024-03-20T06:00:07Z,PNTUSDT,spot,no,0.8,medium,0.0851,event_price,-0.117508813160987,-0.0564042303172738,0.1797884841363104,-0.381903642773208,,0.556991774383079,0.2514705882352939,0.47943595769682745,0.6492248062015502,165.99805555555557,25.998055555555556,2024-03-27T04:00:00Z,2024-03-21T08:00:00Z,no,yes,no,yes,yes,yes
0c57f5528ade8801,PNUT,PNUT,SEED_TAG_ADDED,SEED_TAG_ONLY,2024-11-11T05:39:29Z,PNUTUSDT,spot,yes,0.93,high,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
167819d9a56f2560,POLS,POLS,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2024-07-01T07:00:03Z,POLSUSDT,spot,yes,1.0,high,0.5463,event_price,-0.0102507779608275,-0.0325828299469156,-0.1308804686069925,-0.4435291964122277,-0.5024711696869852,0.01354567087680758,0.142887029288703,0.000549148819329881,0.7946780551905388,167.99916666666667,0.9991666666666666,2024-07-08T07:00:00Z,2024-07-01T08:00:00Z,no,yes,no,yes,yes,yes
35a9e6faaa5862b7,POND,POND,MONITORING_TAG_ADDED,NO_CLEAR_REACTION,2026-04-30T07:00:05Z,PONDUSDT,spot,yes,0.967,high,0.00211,event_price,-0.004739336492891,-0.018957345971564,-0.004739336492891,-0.014218009478673,,0.03791469194312813,0.05499999999999994,0.20853080568720395,0.05499999999999994,0.9986111111111111,58.99861111111111,2026-04-30T08:00:00Z,2026-05-02T18:00:00Z,yes,no,yes,yes,yes,yes
d873eb465fc217e7,PONKE,PONKE,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2025-11-24T13:45:11Z,PONKEUSDT,futures,yes,1.0,high,0.03819,event_price,-0.0295888976171772,0.0120450379680543,-0.0413720869337523,-0.0031421838177534,-0.0031421838177534,0.053940822204765704,0.062308762169680065,0.053940822204765704,0.06765445904389145,84.24694444444444,5.246944444444445,2025-11-28T02:00:00Z,2025-11-24T19:00:00Z,no,yes,no,yes,yes,yes
c441b4b20adec1e7,PORT3,PORT3,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2025-11-23T05:57:34Z,PORT3USDT,futures,yes,1.0,high,0.01355,event_price,-0.1276752767527674,-0.1276752767527674,-0.1276752767527674,-0.1276752767527674,-0.1276752767527674,0.002952029520295163,0.47282608695652173,0.002952029520295163,0.47282608695652173,0.04055555555555555,0.04055555555555555,2025-11-23T06:00:00Z,2025-11-23T06:00:00Z,no,no,no,yes,yes,yes
a556e77327afcd24,PORTAL,PORTAL,MONITORING_TAG_ADDED,TEMPORARY_PANIC_THEN_RECOVERY,2025-05-07T08:00:33Z,PORTALUSDT,spot,yes,1.0,high,0.0699,event_price,-0.0786838340486409,-0.1058655221745351,-0.1516452074391989,-0.117310443490701,-0.4020028612303291,0.07153075822603716,0.2571942446043167,0.0042918454935620964,0.2571942446043167,15.990833333333333,122.99083333333333,2025-05-08T00:00:00Z,2025-05-12T11:00:00Z,yes,yes,yes,yes,yes,yes
14c99625149e363a,PROS,PROS,MONITORING_TAG_ADDED,TAG_TO_DELISTING_TO_COLLAPSE,2024-10-03T07:00:05Z,PROSUSDT,spot,no,0.781,medium,0.343,event_price,-0.0565597667638484,-0.0877551020408163,-0.2061224489795919,0.1927113702623906,0.115743440233236,0.07871720116618075,0.3387978142076504,1.1950437317784255,0.3387978142076504,8.998611111111112,152.9986111111111,2024-10-03T16:00:00Z,2024-10-09T16:00:00Z,yes,yes,yes,yes,yes,yes
06e734f35491a1de,PUFFER,PUFFER,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2026-04-03T13:59:31Z,PUFFERUSDT,futures,yes,0.933,high,0.02376,event_price,-0.0614478114478114,0.0037878787878786,0.526936026936027,0.1460437710437709,0.1460437710437709,0.8872053872053871,0.17740336967294357,0.8872053872053871,0.17740336967294357,0.008055555555555555,16.008055555555554,2026-04-03T14:00:00Z,2026-04-04T06:00:00Z,yes,no,yes,no,yes,yes
b2b34e6de6de02cc,PUMP,PUMP,SEED_TAG_ADDED,SEED_TAG_ONLY,2025-09-11T11:37:53Z,PUMPUSDT,spot,no,0.75,medium,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
1a117a207e329960,PYTH,PYTH,SEED_TAG_ADDED,TAG_REMOVED_AND_RECOVERED,2024-02-02T07:50:07Z,PYTHUSDT,spot,no,0.888,high,,event_price,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,no,no
31663d580e98be67,QI,QI,MONITORING_TAG_ADDED,SLOW_BLEED_AFTER_TAG,2026-03-13T09:00:23Z,QIUSDT,spot,yes,0.989,high,0.00176,event_price,-0.0056818181818182,0.0454545454545454,0.0056818181818181,-0.0909090909090909,-0.1647727272727273,0.06818181818181812,0.005714285714285783,0.051136363636363535,0.0931677018633541,165.9936111111111,1.993611111111111,2026-03-20T07:00:00Z,2026-03-13T11:00:00Z,no,yes,yes,yes,yes,yes
88394d4087b17e7e,QUICK,QUICK,MONITORING_TAG_ADDED,NO_CLEAR_REACTION,2026-04-30T07:00:05Z,QUICKUSDT,spot,yes,0.975,high,0.00979,event_price,-0.0112359550561798,-0.1062308478038814,-0.0143003064351378,0.114402451481103,,0.08375893769152198,0.12658227848101267,0.12257405515832476,0.12658227848101267,2.998611111111111,167.9986111111111,2026-04-30T10:00:00Z,2026-05-07T07:00:00Z,yes,yes,yes,yes,yes,yes
cb556fc87e74f057,RAD,RAD,FUTURES_CONTRACT_DELISTING_ANNOUNCED,FUTURES_ONLY_DELISTING,2024-05-06T05:00:17Z,RADUSDT,futures,yes,1.0,high,1.7921,event_price,0.0011718096088388,0.0291278388482785,-0.0505552145527593,-0.0325874672172311,-0.0584230790692483,0.03543329055298239,0.06450846450846459,0.07951565202834665,0.10330603952471828,54.99527777777778,81.99527777777777,2024-05-08T12:00:00Z,2024-05-09T15:00:00Z,yes,yes,no,yes,yes,yes
