hold_window,stop_model,be_model,token_trades,clusters,total_margin_usdt,total_pnl_usdt,roi_on_margin,token_win_rate,cluster_win_rate,median_token_pnl,median_cluster_roi,p25_token_pnl,p75_token_pnl,best_token_pnl,worst_token_pnl,profit_factor,stopped_out_rate,breakeven_exit_rate,median_mfe,median_mae,max_mae
12h,stop_15,be_after_10,53,17,5300.0,2444.4555246069112,0.461218023510738,0.6981132075471698,0.7647058823529411,25.579536370903266,0.3356674477847555,0.0,72.57203842049087,847.8109798471161,-130.43478260869568,6.923215089863971,0.03773584905660377,0.1320754716981132,0.0938967136150235,0.012525252525252384,0.19247626004382767
12h,stop_15,be_after_15,53,17,5300.0,2661.6255886666977,0.5021935072956033,0.7547169811320755,0.7647058823529411,35.978835978836,0.3356674477847555,1.1303692539563759,81.90476190476193,847.8109798471161,-130.43478260869568,5.549707567598668,0.05660377358490566,0.03773584905660377,0.0938967136150235,0.012746234067207318,0.21739130434782616
12h,stop_15,be_after_20,53,17,5300.0,3066.6551670770286,0.5786141824673638,0.7924528301886793,0.7647058823529411,44.15584415584428,0.3356674477847555,8.917197452229297,83.41463414634154,847.8109798471161,-130.43478260869568,6.242053683386459,0.05660377358490566,0.0,0.0938967136150235,0.012746234067207318,0.21739130434782616
12h,stop_15,be_after_5,53,17,5300.0,2062.528984442216,0.38915641215890867,0.5283018867924528,0.7647058823529411,8.26446280991755,0.25579536370903266,0.0,57.14285714285716,847.8109798471161,-130.43478260869568,10.171908624773677,0.018867924528301886,0.37735849056603776,0.08074534161490687,0.010714285714285676,0.19247626004382767
12h,stop_15,no_be,53,17,5300.0,3066.6551670770286,0.5786141824673638,0.7924528301886793,0.7647058823529411,44.15584415584428,0.3356674477847555,8.917197452229297,83.41463414634154,847.8109798471161,-130.43478260869568,6.242053683386459,0.05660377358490566,0.0,0.0938967136150235,0.012746234067207318,0.21739130434782616
12h,stop_20,be_after_10,53,17,5300.0,2538.6584231576358,0.47899215531276146,0.6981132075471698,0.7647058823529411,25.579536370903266,0.3356674477847555,0.0,72.57203842049087,847.8109798471161,-166.66666666666663,8.97097646302976,0.018867924528301886,0.1509433962264151,0.0938967136150235,0.012525252525252384,0.21346770499312884
12h,stop_20,be_after_15,53,17,5300.0,2979.6058070250747,0.5621897749103915,0.7735849056603774,0.8235294117647058,44.00000000000004,0.36054661193566795,8.26446280991755,83.41463414634154,847.8109798471161,-166.66666666666663,6.653479992735895,0.03773584905660377,0.03773584905660377,0.0938967136150235,0.012746234067207318,0.21739130434782616
12h,stop_20,be_after_20,53,17,5300.0,3384.635385435406,0.6386104500821521,0.8113207547169812,0.8235294117647058,48.19277108433728,0.36054661193566795,10.410094637224088,84.15841584158423,847.8109798471161,-166.66666666666663,7.421979843491419,0.03773584905660377,0.0,0.0938967136150235,0.012746234067207318,0.21739130434782616
12h,stop_20,be_after_5,53,17,5300.0,2192.9637670509114,0.413766748500172,0.5283018867924528,0.7647058823529411,8.26446280991755,0.25579536370903266,0.0,57.14285714285716,847.8109798471161,-48.57363145720905,24.220762005710114,0.0,0.39622641509433965,0.08074534161490687,0.010714285714285676,0.19247626004382767
12h,stop_20,no_be,53,17,5300.0,3384.635385435406,0.6386104500821521,0.8113207547169812,0.8235294117647058,48.19277108433728,0.36054661193566795,10.410094637224088,84.15841584158423,847.8109798471161,-166.66666666666663,7.421979843491419,0.03773584905660377,0.0,0.0938967136150235,0.012746234067207318,0.21739130434782616
